speaker,word,phone,prev,post,voicing,start,end,VOT
S07,l e h e n e k o,k,e,o,voiceless,152.031,152.054526825437,0.02352682543698847
S07,b e s_a t a,t,z_a,a,voiceless,154.863,154.89049928403867,0.02749928403866874
S07,a s_a t e l e h e n e a n,t,s_a,e,voiceless,155.976,156.00349928403867,0.02749928403866874
S07,i t e n,t,i,e,voiceless,156.623,156.642,0.01900000000000545
S07,o n_d d o k o,k,o,o,voiceless,160.029,160.06552852736888,0.0365285273688869
S07,j a k o j ts_m,k,a,o,voiceless,161.30016112856487,161.31494249931004,0.01478137074516894
S07,i t e n,t,i,e,voiceless,162.592,162.61174084211132,0.01974084211130389
S07,m o th i k o,th,o,i,voiceless,164.21800000000002,164.2349700407084,0.01697004070837238
S07,t a,t,o,a,voiceless,164.465,164.47769207382706,0.01269207382705417
S07,J e s_a k a t o,k,s_a,a,voiceless,164.89,164.9036912228611,0.01369122286109814
S07,t a,t,o,a,voiceless,165.151,165.1634691897424,0.01246918974240429
S07,J e s_a k a t o j k,k,s_a,a,voiceless,165.963,165.96999588017476,0.00699588017477026
S07,J e s_a k a t o j k,t,a,o,voiceless,166.09199999999998,166.11324800758968,0.02124800758969058
S07,o s_a t a t u,t,s_a,a,voiceless,169.703,169.739,0.03600000000000136
S07,o s_a t a t u,t,a,u,voiceless,169.894,169.913,0.01900000000000545
S07,J e S k a t o a k,t,a,o,voiceless,171.5281886699632,171.544525974471,0.01633730450780035
S07,t e n o r e,t,k,e,voiceless,171.888,171.90922046619133,0.02122046619132334
S07,a t e n,t,a,e,voiceless,172.318,172.35100000000003,0.03300000000001546
S07,a t,t,a,e,voiceless,174.253,174.29597344457224,0.04297344457225449
S07,e t a,t,e,a,voiceless,182.238,182.2504416483441,0.01244164834406547
S07,s_a a s_a k j e t a n,k,s_a,i,voiceless,184.60899332727692,184.636,0.02700667272310397
S07,s_a a s_a k j e t a n,t,e,a,voiceless,184.852,184.876,0.02400000000000091
S07,e t a,t,e,a,voiceless,187.30160883787855,187.32319741883535,0.02158858095677374
S07,e k a r ts_m e n,k,e,a,voiceless,189.18646578587857,189.2082488585557,0.02178307267709556
S07,e k a r ts_m e n,t,r,e,voiceless,189.408,189.4434992840387,0.0354992840386501
S07,t a,t,n,a,voiceless,189.743,189.763,0.02000000000001023
S07,h a n tS e t a n,t,e,a,voiceless,190.503,190.51724715662377,0.01424715662375319
S07,s_m o r ts_m i t i k,t,i,i,voiceless,193.669,193.69099843307268,0.02199843307266746
S07,h a m o o s_a t e t i k,t,e,i,voiceless,194.431,194.45588826747928,0.02488826747929806
S07,b o kh a t a k,kh,o,a,voiceless,194.858,194.87883148275068,0.02083148275067969
S07,b o kh a t a k,t,a,a,voiceless,195.0024390954462,195.0137196152254,0.01128051977920563
S07,i t e n,t,i,e,voiceless,195.22146663684453,195.238,0.01653336315547449
S07,s_a i s_a t i m a k,t,s_a,i,voiceless,199.427,199.46336072608096,0.03636072608094309
S07,t a,t,n,a,voiceless,200.91446663684457,200.92380223942044,0.00933560257590215
S07,h o s_m t u,t,s_m,u,voiceless,202.200490774379,202.24133403564855,0.04084326126957194
S07,i th u rr i r a t,th,i,u,voiceless,203.50096408394663,203.5350001350046,0.03403605105793872
S07,i th u rr i r a t,t,a,l,voiceless,203.96977299609017,203.9812480075897,0.011475011499555871
S07,j o a j t e n,t,j,e,voiceless,204.718,204.73760944963203,0.01960944963204269
S07,e m a j t e n,t,j,e,voiceless,206.3307170623275,206.3431645324287,0.0124474701011934
S07,e s_m t u k,t,s_m,u,voiceless,207.2982162113615,207.3180543668353,0.01983815547379208
S07,i t e a n,t,i,e,voiceless,209.95,209.9683314827507,0.01833148275068197
S07,e G u e r D i t a n,t,i,a,voiceless,211.549,211.5695819082337,0.0205819082336518
S07,g o j s_m a ts_a e t a n,t,e,a,voiceless,212.15643824448028,212.17238656554744,0.01594832106715671
S07,e m a j t e n,t,j,e,voiceless,212.791,212.8036361400644,0.01263614006441571
S07,e G u e r D i t a n,t,i,a,voiceless,213.555,213.57791495791167,0.02291495791166653
S07,e t a,t,e,a,voiceless,215.715,215.73113699103033,0.01613699103032218
S07,m u s_a u r k a ts_m e n,k,r,a,voiceless,216.535,216.5554149579117,0.02041495791169723
S07,ts_m u t e l a,t,u,e,voiceless,219.514,219.532025974471,0.01802597447098719
S07,e t a,t,e,a,voiceless,219.86977299609015,219.882,0.01222700390982822
S07,e tS e k a,k,e,a,voiceless,220.20546578587857,220.22005266490345,0.01458687902484712
S07,i t e n,t,i,e,voiceless,220.673,220.72494675413984,0.0519467541398626
S07,b a r k a m e n_d d u,k,r,a,voiceless,222.81565942663295,222.83880394135235,0.02314451471940515
S07,e t a,t,e,a,voiceless,225.3832446037258,225.39608105726768,0.01283645354186546
S07,e t a,t,e,a,voiceless,227.7017721451242,227.71694249931005,0.015170354185841
S07,i t e n,t,i,e,voiceless,228.239,228.27183318468255,0.03283318468257334
S07,Z i t e n,t,i,e,voiceless,228.564,228.586276399954,0.02227639995396657
S07,s_m i m e n t a s_m,t,n,a,voiceless,230.1130492610396,230.12841410694577,0.01536484590616282
S07,k a p i t a j r i,k,s_m,a,voiceless,230.30760604576815,230.31927554898803,0.01166950321987769
S07,k a p i t a j r i,t,i,a,voiceless,230.622,230.63724800758968,0.01524800758969036
S08,b o n,b,<p:>,o,voiced,0.2631047117581169,0.31071968307952824,-0.04761497132141135
S08,g o j s_m e t a n,g,<p:>,o,voiced,17.899970780334815,17.924542073648603,0.02457129331378738
S08,b e h a r,b,<p:>,e,voiced,22.086046371030793,22.116,-0.029953628969206392
S08,b a s_m k a t u,b,<p:>,a,voiced,23.034850989941084,23.104144322189324,-0.06929333224823964
S08,b e h e,b,<p:>,e,voiced,38.27038346658481,38.33232164066145,-0.06193817407663715
S08,b e h a r,b,<p:>,e,voiced,44.12902419448,44.138045104926256,0.00902091044625308
S08,g y,g,NA,y,voiced,60.43885411730518,60.47021031793148,-0.0313562006262984
S08,b e h i n,b,<p:>,e,voiced,64.2986880854951,64.40204741348549,-0.10335932799038972
S08,b a t i,b,NA,a,voiced,65.2294788116066,65.3250958678374,-0.0956170562308074
S08,NA,d,<p:>,a,voiced,81.62473810352905,81.69093452707345,-0.06619642354439748
S08,b i h a m y n,b,<p:>,i,voiced,96.94417523515098,96.9697247319576,-0.02554949680661877
S08,b i h a m u n i a n,b,<p:>,i,voiced,101.26935098994107,101.33864432218932,-0.06929333224823608
S08,g a s_m t e a k,g,<p:>,a,voiced,103.53928812156305,103.56677318630956,-0.02748506474650014
S08,b i l ts_m e n,b,<p:>,i,voiced,106.35,106.3987087542494,-0.04870875424941801
S08,b e rr i s_m,b,<p:>,e,voiced,120.79600972456826,120.9225958678374,-0.12658614326913664
S08,b i l ts_m e n,b,<p:>,i,voiced,204.9179164644559,204.968,-0.05008353554410405
S08,b e h i,b,<p:>,e,voiced,208.7677221258208,208.836,-0.06827787417918785
S08,b i l_d d j a,b,<p:>,i,voiced,213.6336721077869,213.742,-0.10832789221311144
S08,b e l h a r,b,<p:>,e,voiced,215.46959534661008,215.4843056629533,-0.01471031634318365
S08,b i,b,<p:>,i,voiced,225.0541608211248,225.1923603720333,-0.13819955090852432
S08,b a s_m e n,b,<p:>,a,voiced,234.00528655788096,234.0718700950133,-0.06658353713237375
S08,g i s_m o n a k,g,<p:>,i,voiced,249.9268433747281,249.9414381268033,0.01459475207519744
S08,b e D e a ts_m i,b,<p:>,e,voiced,259.30775512369195,259.3561443221893,-0.04838919849737522
S08,b e l h a j J e n,b,<p:>,e,voiced,287.80844685619024,287.902,-0.09355314380974278
S08,b j a m u n e a n,b,<p:>,j,voiced,301.6504819389707,301.679,-0.02851806102927412
S08,g e o,g,<p:>,e,voiced,303.6307865578809,303.69659586783735,-0.0658093099564212
S08,b o n,b,<p:>,o,voiced,304.50825668737394,304.5194829814253,-0.01122629405136876
S08,b e h i n,b,<p:>,e,voiced,306.10604428612146,306.17572473195764,-0.06968044583618394
S08,p a r e,p,i,a,voiceless,8.494057972056117,8.504829821182152,0.01077184912603534
S08,g o j s_m e t a n,t,e,a,voiceless,18.393059005289786,18.424,0.03094099471021394
S08,i t e n,t,i,e,voiceless,20.56030536683533,20.59666035763569,0.03635499080036553
S08,b a s_m k a t u,k,s_m,a,voiceless,23.40289224586017,23.415000000000003,0.01210775413983711
S08,b a s_m k a t u,t,a,u,voiceless,23.61779120405193,23.65281182442707,0.03502062037513909
S08,Z i t i a n,t,i,i,voiceless,30.481,30.538,0.05700000000000216
S08,g i n t i e n,t,n,i,voiceless,33.185931171803134,33.22363264374425,0.03770147194111928
S08,b a rr a B a n t a,t,n,a,voiceless,35.411754193882246,35.44451856830727,0.032764374425021
S08,s_a a r t y i k,t,r,y,voiceless,40.956,41.0359796423643,0.07997964236430022
S08,t a,t,<p:>,a,voiceless,42.55010866720331,42.574,0.02389133279668698
S08,k a a l j a k,k,a,a,voiceless,42.785,42.82,0.03499999999999659
S08,e s_a k o l a t i k,t,a,i,voiceless,48.619,48.649,0.03000000000000113
S08,e s_a k o l a t i k,k,i,y,voiceless,48.769,48.78372982175711,0.01472982175711479
S08,i t e n,t,i,e,voiceless,51.58485520043964,51.633104107983335,0.04824890754369448
S08,b a s_a k a j t e n,t,j,e,voiceless,52.63754150988961,52.67524298183073,0.03770147194111928
S08,e t a,t,e,a,voiceless,59.55749005528797,59.608,0.05050994471204007
S08,h o B e k i,k,e,i,voiceless,60.001470615225394,60.05061717686292,0.04914656163752795
S08,t e n_d t a t i a k,t,y,e,voiceless,60.69708894549218,60.71773498965042,0.02064604415823368
S08,t e n_d t a t i a k,t,n_d,a,voiceless,60.88613586361545,60.941790417433296,0.05565455381784545
S08,b a t i,t,a,i,voiceless,65.45655272194112,65.56786182957681,0.11130910763569092
S08,e s_a k o l a n,k,s_a,o,voiceless,70.452,70.47603029783808,0.02403029783808108
S08,e t a,t,e,a,voiceless,72.53662039673412,72.56200000000001,0.02537960326588972
S08,k a t i S i m a n,k,<p:>,a,voiceless,72.7348016294848,72.7484908544158,0.01368922493099944
S08,k a t i S i m a n,t,a,i,voiceless,72.93602604300827,72.95195940317386,0.01593336016559021
S08,l i B e r t i ts_m e n,t,r,i,voiceless,80.48132232312344,80.54599999999999,0.06467767687655623
S08,e t a,t,e,a,voiceless,82.635,82.664,0.02899999999999636
S08,t a,t,<p:>,a,voiceless,85.051,85.099,0.04800000000000182
S08,t e n o r i a,t,<p:>,e,voiceless,90.386,90.427,0.04099999999999682
S08,i l h y n ts_m a j J a k,k,a,e,voiceless,94.729,94.746,0.01700000000001011
S08,e n ts_m u t e a j k i l a n,t,u,e,voiceless,95.1197202222924,95.177,0.05727977770759196
S08,h i ts_m a r t y i k,t,r,y,voiceless,105.77578816985016,105.82499154007688,0.0492033702266923
S08,t e n o r e s_m,t,<p:>,e,voiceless,107.39220302092916,107.42766035763567,0.03545733670652851
S08,b i l k u r a,k,l,u,voiceless,109.8708699766725,109.93370576324102,0.0628357865685274
S08,h e rr i k o,k,i,o,voiceless,110.48730536683532,110.52343594411222,0.03613057727690716
S08,s_m o m e j t,t,j,e,voiceless,115.456,115.54049936407544,0.08449936407544101
S08,l e h e n i k,k,i,e,voiceless,116.88979737465502,116.92749884659614,0.03770147194111928
S08,e t a,t,e,a,voiceless,117.04757717580638,117.1168477671853,0.069270591378924
S08,t e n o r i a,t,n,e,voiceless,125.127,125.15320353840843,0.02620353840843847
S08,t a,t,<p:>,a,voiceless,129.27700000000002,129.316,0.03899999999998727
S08,e m a j t e n,t,j,e,voiceless,129.87213586361548,129.937,0.06486413638452859
S08,m e t a,t,e,a,voiceless,131.746,131.7848335982061,0.03883359820608234
S08,i t e n,t,i,e,voiceless,132.21,132.247,0.03699999999997772
S08,h a n t i k,t,n,i,voiceless,134.10899999999998,134.16496365800367,0.05596365800369085
S08,e t a,t,e,a,voiceless,134.463,134.57799999999995,0.11499999999998067
S08,m e t r e t a n,t,e,a,voiceless,138.65665830549275,138.7210649867255,0.06440668123275373
S08,m e t a,t,e,a,voiceless,146.17012039673412,146.203,0.0328796032658829
S08,j o j t j a,t,j,j,voiceless,149.61863792082278,149.70413947326068,0.08550155243790414
S08,m o t a,t,o,a,voiceless,152.161994074287,152.2569209947102,0.09492692042317684
S08,j o j t j a n,t,j,j,voiceless,153.403,153.42999999999998,0.02699999999998681
S08,t a,t,<p:>,a,voiceless,158.7532504565317,158.774,0.02074954346829827
S08,h a n t i k,t,n,i,voiceless,160.81345089351422,160.8634951092456,0.05004421573138984
S08,k o m i t a t j a,k,NA,o,voiceless,163.31,163.33800000000002,0.02800000000002001
S08,k o m i t a t j a,t,i,a,voiceless,163.55745089351427,163.58819554622815,0.03074465271387794
S08,h o e j t a B o s_a t,t,j,a,voiceless,169.11800000000002,169.14100000000002,0.02299999999999613
S08,k i l o m e t r a t a n,k,t,i,voiceless,169.503,169.52715236545538,0.02415236545536459
S08,k i l o m e t r a t a n,t,a,a,voiceless,170.16774620170193,170.2182392444802,0.05049304277827105
S08,a r t i n o,t,r,i,voiceless,184.11500632129716,184.135,0.0199936787028605
S08,e t a,t,e,a,voiceless,188.94720298413063,189.003,0.05579701586938768
S08,b a n i s_m k e e n,k,s_m,e,voiceless,195.93713212626497,195.97438477115915,0.03725264489420965
S08,h a m e k a,k,e,a,voiceless,197.13902978035875,197.1708965006899,0.03186672033118043
S08,u r th e,th,r,e,voiceless,197.526,197.56842246671897,0.04242246671893213
S08,f i n i t u,t,i,u,voiceless,201.147,201.1755500195492,0.02855001954921476
S08,t a,t,<p:>,a,voiceless,206.84033681807728,206.88768807152715,0.04735125344987523
S08,S e kh a,kh,e,a,voiceless,210.40244715616373,210.4300500195492,0.0276028633854537
S08,i a k o j ts_m e t a n,t,e,a,voiceless,224.50961848045017,224.52976864339897,0.02015016294879501
S08,g i n t j e n,t,n,j,voiceless,226.34660866720333,226.36343968146275,0.01683101425942368
S08,g e h j e n ts_a j e t a n,t,e,a,voiceless,229.24,229.2524199597516,0.01241995975158261
S08,g e h j e n ts_a j e t a n,t,e,a,voiceless,232.582,232.59888850850965,0.01688850850962353
S08,e s_m t u t,t,u,i,voiceless,239.2546715696872,239.2683607946182,0.01368922493099944
S08,i kh u s_a i,kh,i,u,voiceless,239.38599077326543,239.42444755179204,0.03845677852658014
S08,e t e r D j a k,t,e,e,voiceless,242.49981335901563,242.52203029783809,0.0222169388224529
S08,t a,t,<p:>,a,voiceless,246.3449390030752,246.3686734453367,0.02373444226148535
S08,e t a,t,e,a,voiceless,251.5791481106255,251.59597912488496,0.01683101425942368
S08,h e rr o k a n,k,o,a,voiceless,252.901,252.916,0.01500000000001478
S08,h a r t a n,t,r,a,voiceless,256.681,256.696,0.0150000000000432
S08,e t a,t,e,a,voiceless,260.18199999999996,260.27799999999996,0.09600000000000364
S08,b e rr o j t a,t,j,a,voiceless,264.17199999999997,264.202,0.03000000000002956
S08,p u s_a k a,p,o,u,voiceless,271.5978762614996,271.62951856830733,0.03164230680772562
S08,p u s_a k a,k,s_a,a,voiceless,271.8767227426403,271.9,0.02327725735966623
S08,ph a r t j a n,ph,m,a,voiceless,273.80108520814173,273.8071443732751,0.00605916513336524
S08,ph a r t j a n,t,r,j,voiceless,273.9992227426403,274.02256174908007,0.02333900643975539
S08,i t e n,t,i,e,voiceless,274.365,274.41427069572217,0.04927069572215714
S08,f i n k i,k,n,i,voiceless,276.02737405244363,276.055425742876,0.02805169043239175
S08,a j n ts_m i n e k o e r,k,e,o,voiceless,278.24600000000004,278.2653687867986,0.0193687867985659
S08,g j e l e k o e r,k,e,o,voiceless,278.80003777253916,278.82500000000005,0.0249622274608896
S08,a ph e s_m a,ph,a,e,voiceless,286.4502907040209,286.48780542598115,0.03751472196023542
S08,h u n k i G a rr i,k,n,i,voiceless,290.8761401184453,290.8927467191813,0.01660660073599729
S08,t a,t,o,a,voiceless,293.425,293.452,0.02699999999998681
S08,k a m p w a,k,<p:>,a,voiceless,298.3861223949212,298.41165464999483,0.02553225507364231
S08,k a m p w a,p,m,w,voiceless,298.664,298.6943256060258,0.03032560602582634
S08,Z u n t a k,t,n,a,voiceless,300.1713725241491,300.20391248505064,0.03253996090154487
S08,e t a,t,e,a,voiceless,307.1735411057035,307.274,0.10045889429648014
S08,a B i a t u,t,a,u,voiceless,308.3709370476369,308.473,0.1020629523630987
S08,k a t i S i m a,k,s_m,a,voiceless,309.2991283889144,309.3146129220331,0.01548453311869479
S08,k a t i S i m a,t,a,i,voiceless,309.48999999999995,309.5047152679393,0.01471526793932298
S09,g e o,g,<p:>,e,voiced,10.71,10.737,0.02700000000000102
S09,g u,g,<p:>,u,voiced,11.70226847103512,11.733363433397598,-0.03109496236247722
S09,b i,b,<p:>,i,voiced,17.067631175448753,17.174028396062532,-0.1063972206137791
S09,b i,b,<p:>,i,voiced,18.47665433700058,18.576308071800806,-0.09965373480022777
S09,b e s_m p e e t a n,b,<:p>,e,voiced,47.79696730746961,47.85803331789231,-0.06106601042269943
S09,b a,b,<p:>,a,voiced,60.524863080486384,60.561952252460905,-0.03708917197452166
S09,g u,g,<p:>,u,voiced,72.789559824541,72.84470194977655,-0.05514212523554818
S09,b a ts_m y,b,<p:>,a,voiced,74.19934628836131,74.26790506079907,-0.0685587724377541
S09,b o s_a p a s_a e j,b,<p:>,o,voiced,74.926,74.93714709901563,-0.0111470990156306
S09,b e h i,b,<p:>,e,voiced,103.66478983207875,103.6850202895194,-0.02023045744064688
S09,g u h a w n,g,<p:>,u,voiced,112.46466881297049,112.53472613781123,-0.07005732484076077
S09,b i,b,<p:>,i,voiced,116.61287321366534,116.808808940359,-0.19593572669367632
S09,g u k,g,<p:>,u,voiced,150.5624021656051,150.62496672843082,-0.06256456282571321
S09,b o,b,<p:>,o,voiced,160.43683325998842,160.48890795599306,-0.0520746960046381
S09,g e o,g,<p:>,e,voiced,168.17232023161557,168.20716157498558,-0.03484134337000455
S09,b i s_m i k i,b,<p:>,i,voiced,181.3059513839027,181.35427969889983,-0.04832831499712142
S09,g w a i k o,g,NA,w,voiced,221.11596151708173,221.1669122987841,-0.05095078170236888
S09,b e s_a t e,b,<p:>,e,voiced,246.3454730978576,246.4147811464969,-0.06930804863927165
S09,NA,b,<p:>,a,voiced,247.33495327510545,247.38462380115135,-0.04967052604592936
S09,b o,b,<p:>,o,voiced,253.01458948073304,253.0240878386357,-0.00949835790265751
S09,b e h j a k,b,<p:>,e,voiced,267.4762223740591,267.5440318702953,-0.06780949623623655
S09,b e h j a k,b,<p:>,e,voiced,268.5561528894037,268.5928674232774,-0.03671453387374868
S09,b a l a k,b,<p:>,a,voiced,285.94072961204404,286.0171557845976,-0.07642617255356754
S09,b i s_m i k l e t j a n,b,<p:>,i,voiced,291.695,291.7634667284308,-0.06846672843079205
S09,g e o,g,<p:>,e,voiced,321.22880720324264,321.2783622116692,0.04955500842658011
S09,a j t a,t,j,a,voiceless,1.762,1.7799999999999998,0.01799999999999979
S09,t a,t,a,a,voiceless,1.9402484734953225,1.953,0.01275152650467781
S09,t a,t,<p:>,a,voiceless,3.907522132882372,3.921,0.01347786711762788
S09,a j t a j n,t,j,a,voiceless,6.744248473495321,6.757,0.0127515265046787
S09,e s_a p u s_a a t y,p,s_a,u,voiceless,8.721782910248988,8.737630101910831,0.01584719166184278
S09,e s_a p u s_a a t y,t,a,y,voiceless,9.021,9.036,0.01500000000000056
S09,t a,t,<p:>,a,voiceless,9.887932621962948,9.904,0.01606737803705193
S09,n e s_a k a t o,k,s_a,a,voiceless,17.563,17.584,0.02100000000000079
S09,n e s_a k a t o,t,a,o,voiceless,17.745,17.756341806370926,0.01134180637092541
S09,t a,t,o,a,voiceless,17.901424787920377,17.913,0.01157521207962375
S09,m u th i k o,th,u,i,voiceless,18.168999999999997,18.191999999999997,0.02299999999999968
S09,m u th i k o,k,i,o,voiceless,18.31,18.329246678633467,0.0192466786334684
S09,m u th i k o,th,u,i,voiceless,18.866,18.886,0.01999999999999957
S09,m u th i k o,k,i,o,voiceless,19.005,19.033,0.02799999999999869
S09,i kh u s_a t e n,kh,i,u,voiceless,23.41191667354834,23.437,0.02508332645166078
S09,b a G i n_d d a k i s_m y n,k,a,i,voiceless,26.752,26.767,0.01500000000000056
S09,e t a,t,e,a,voiceless,28.342698718008112,28.354000000000003,0.01130128199189073
S09,j a i t e a n,t,i,e,voiceless,29.89403543914928,29.905,0.01096456085072006
S09,b a t,t,a,e,voiceless,33.016,33.02884032410305,0.01284032410305258
S09,a ts_a e k o,k,e,o,voiceless,38.596,38.60875152650467,0.01275152650467958
S09,h e rr i k o,k,i,o,voiceless,41.832,41.85238322956943,0.02038322956943261
S09,n e s_a k a t o S e,t,a,o,voiceless,42.267,42.278662015585255,0.01166201558525159
S09,b e s_m p e e t a n,t,e,a,voiceless,48.188,48.19966201558525,0.01166201558524449
S09,i i l t e n,t,l,e,voiceless,48.524,48.534209334359346,0.01020933435934523
S09,b i G i n t j e n,t,n,j,voiceless,48.954,48.97170420773058,0.01770420773058134
S09,e t a,t,e,a,voiceless,49.258,49.27161469681115,0.01361469681115323
S09,b e s_m p e r a t a j k,t,a,a,voiceless,50.761,50.777,0.01599999999999823
S09,e l G a rr e k i l a n,k,e,i,voiceless,51.65,51.673,0.02300000000000324
S09,e l h e k a,k,e,a,voiceless,53.165,53.191,0.02600000000000335
S09,t a,t,a,a,voiceless,53.652541928993315,53.66310907379762,0.01056714480430542
S09,k a r t a k a,k,a,a,voiceless,53.79093566171221,53.80892229116635,0.01798662945414264
S09,k a r t a k a,t,r,a,voiceless,54.008556483416626,54.02,0.01144351658336972
S09,k a r t a k a,k,a,a,voiceless,54.178358488998505,54.194,0.01564151100149757
S09,t a,t,a,a,voiceless,54.353,54.37,0.0169999999999959
S09,y rr h y n e k o,k,e,o,voiceless,64.22025083149971,64.24297387683897,0.02272304533926217
S09,e s_m p i ts_m j e n,p,s_m,i,voiceless,64.76609003242618,64.78305372223562,0.01696368980944385
S09,b e s_m p e e t a t,t,e,a,voiceless,65.75157997923023,65.75944912961641,0.00786915038618474
S09,b e s_m p e e t a t,t,e,a,voiceless,68.246,68.262,0.01600000000000534
S09,b e s_m p e e t a t,t,a,e,voiceless,68.422,68.43140213798921,0.00940213798921263
S09,h e m e n t i k,t,n,i,voiceless,73.53679802946712,73.597,0.0602019705328729
S09,k i l o m e t r e t a n,k,j,i,voiceless,75.47108332186669,75.48389879535276,0.01281547348607148
S09,k i l o m e t r e t a n,t,e,a,voiceless,76.10800949178945,76.125,0.01699050821055436
S09,t a,t,<p:>,a,voiceless,78.2663819848121,78.28,0.01361801518790173
S09,e t a,t,e,a,voiceless,80.887,80.89910013240736,0.01210013240735463
S09,t a,t,<p:>,a,voiceless,82.44550280651653,82.452,0.00649719348346877
S09,b e t i,t,e,i,voiceless,82.67090882326218,82.68574779256184,0.01483896929966022
S09,a r t j o,t,r,j,voiceless,83.93723098202116,83.94644912961641,0.00921814759524863
S09,e r t e k o,t,r,e,voiceless,84.219,84.235,0.01600000000000534
S09,e r t e k o,k,e,o,voiceless,84.321,84.32445610696436,0.00345610696436438
S09,k a s_a i k,k,N,a,voiceless,84.84855982605309,84.86654645550723,0.01798662945414264
S09,k a s_a i k,k,i,e,voiceless,85.09400000000001,85.10227797364836,0.00827797364834737
S09,k a t i S i m a,t,a,i,voiceless,86.074,86.08917396248458,0.01517396248458169
S09,t a,t,<p:>,a,voiceless,89.0005833218667,89.015,0.01441667813330127
S09,u r th e,th,r,e,voiceless,90.5368584889985,90.552,0.01514151100150229
S09,o l a k o,k,a,o,voiceless,91.71822599681178,91.72632749623624,0.00810149942445548
S09,h a m e k a,k,e,a,voiceless,92.75590882326216,92.76984846108913,0.01393963782696516
S09,e G o i t e n,t,i,e,voiceless,94.46088198481208,94.473,0.01211801518790878
S09,p a r e,p,i,a,voiceless,105.3668819848121,105.37520080093464,0.00831881612253937
S09,a r ts_m e k o,k,e,o,voiceless,106.342,106.359,0.0169999999999959
S09,t a,t,<p:>,a,voiceless,107.501,107.516,0.01500000000000056
S09,b e s_a t e a k,t,s_a,e,voiceless,108.13781149737132,108.16074444992536,0.02293295255402938
S09,u kh a j t e k o,kh,u,a,voiceless,109.87476785524032,109.908,0.03323214475969394
S09,u kh a j t e k o,k,e,o,voiceless,110.214,110.248,0.03400000000000602
S09,b e h j e k i L a n,k,e,i,voiceless,113.409,113.466,0.05700000000000216
S09,p a r e,p,u,a,voiceless,114.05210681768028,114.064,0.01189318231971015
S09,h e j k i L a n,k,j,i,voiceless,114.49124100993056,114.52226794573896,0.03102693580839854
S09,e j t e n,t,j,e,voiceless,114.961,114.976,0.01500000000000056
S09,p a r e k,p,i,a,voiceless,117.30253298760304,117.31287529953916,0.01034231193612811
S09,p a r e,p,i,a,voiceless,118.18108332186668,118.1925497981437,0.01146647627702179
S09,a t e n a,t,a,e,voiceless,118.494,118.5036269708574,0.00962697085739705
S09,i t e n,t,i,e,voiceless,118.83020748620756,118.83987529953916,0.00966781333160327
S09,ts_m i k e s_m j e n,k,i,e,voiceless,119.1124236745802,119.1228760775912,0.01045240301100136
S09,e s_m p e j t y,t,j,y,voiceless,120.778,120.793,0.01500000000000056
S09,i kh u s_a i,kh,i,u,voiceless,121.32402987029528,121.346,0.02197012970471235
S09,s_m y t e n,t,y,e,voiceless,122.719,122.737,0.01800000000000068
S09,a j t a,t,j,a,voiceless,125.213,125.232,0.01900000000000545
S09,t a,t,<p:>,a,voiceless,126.68129649884028,126.69492969658369,0.01363319774340254
S09,e t a,t,e,a,voiceless,129.633,129.648,0.01499999999998635
S09,e s_a k o l a,k,s_a,o,voiceless,131.36292002745245,131.37849680718008,0.01557677972763826
S09,f i J t y,t,n,y,voiceless,131.90099999999998,131.9123014694619,0.01130146946192667
S09,m i h i s_a e t a n,t,e,a,voiceless,136.43200000000002,136.45309344713442,0.02109344713440464
S09,ph e n ts_m j a n,ph,<p:>,e,voiceless,138.17073432465762,138.18800000000002,0.01726567534240075
S09,e s_m a r t e n,t,r,e,voiceless,138.86515262651997,138.877,0.0118473734800375
S09,a l_d d e t a j k,t,e,a,voiceless,140.0306571519439,140.03987529953915,0.00921814759524863
S09,h o l a k o,k,a,o,voiceless,140.93900000000002,140.95684846108915,0.01784846108913029
S09,h e rr e k a,k,e,a,voiceless,141.535,141.551,0.01599999999999113
S09,e r t e n,t,r,e,voiceless,142.4034524722529,142.41154645550725,0.00809398325435495
S09,h a r t a n,t,r,a,voiceless,143.879006149153,143.89,0.01099385084700088
S09,e t a,t,e,a,voiceless,145.04943948842137,145.06917515112912,0.0197356627077454
S09,h a r t a n,t,r,a,voiceless,146.2739524722529,146.282,0.00804752774712369
S09,e t a,t,e,a,voiceless,146.76516049458036,146.78269745829814,0.01753696371778801
S09,o r G e t a a t,t,e,a,voiceless,147.4448819848121,147.457,0.01211801518789457
S09,l e h e n e t a j k,t,e,a,voiceless,152.7647041435711,152.773,0.00829585642890151
S09,l e h e n e t a j k,k,j,e,voiceless,152.95704237753327,152.96847366101952,0.011431283486246
S09,t a,t,<p:>,a,voiceless,156.14115715194393,156.154,0.01284284805606716
S09,b i s_m i k i,k,i,i,voiceless,156.82,156.84634511845263,0.02634511845263887
S09,t a,t,<p:>,a,voiceless,157.36257335044994,157.3756136568042,0.01304030635427011
S09,b i s_m i k l e t j a n,t,e,j,voiceless,158.863,158.878,0.01499999999998635
S09,h e rr j e t a a t,t,e,a,voiceless,162.5132074862076,162.52512362822097,0.01191614201337643
S09,h e rr j e t a a t,t,e,a,voiceless,164.23825782047118,164.2515229596936,0.01326513922242611
S09,m a r S y t a,t,y,a,voiceless,166.70088198481213,166.71099946388009,0.0101174790679579
S09,e t a,t,e,a,voiceless,170.66400000000002,170.68200000000002,0.01800000000000068
