subject,trial,Condition,Age,pupil_max
142,65,Sparse,OA,74.3
142,66,Dense,OA,21.38
142,67,Sparse,OA,97.38
142,68,Sparse,OA,83.14
142,69,Sparse,OA,11.4200000000001
142,70,Dense,OA,63.12
142,71,Sparse,OA,12.82
142,72,Dense,OA,177.24
142,73,Dense,OA,103.58
142,74,Sparse,OA,79.4
142,75,Dense,OA,14.64
142,76,Dense,OA,11.5800000000001
142,77,Sparse,OA,66.4399999999999
142,78,Dense,OA,9.45999999999995
142,79,Sparse,OA,32.9400000000001
142,80,Dense,OA,97.2
142,81,Dense,OA,53.9799999999999
142,82,Sparse,OA,35.72
142,83,Dense,OA,81.04
142,84,Dense,OA,79.3400000000001
144,5,Dense,OA,52.54
144,6,Dense,OA,92.2
144,7,Dense,OA,161.42
144,8,Dense,OA,106.5
144,9,Sparse,OA,32.72
144,10,Dense,OA,38.7
144,11,Sparse,OA,81.2599999999999
144,12,Dense,OA,122.8
144,13,Sparse,OA,77.4
144,14,Sparse,OA,44
144,15,Dense,OA,75.66
144,16,Sparse,OA,30.66
144,17,Sparse,OA,73.9799999999999
144,18,Dense,OA,37.46
144,19,Dense,OA,70.42
144,20,Sparse,OA,75.5
144,21,Dense,OA,131.24
144,22,Sparse,OA,106.52
144,23,Dense,OA,235.76
144,24,Dense,OA,75.38
144,25,Dense,OA,224.36
144,26,Dense,OA,11.94
144,27,Dense,OA,77.76
144,28,Dense,OA,112.06
144,29,Sparse,OA,77.84
144,30,Sparse,OA,115.1
144,31,Sparse,OA,141.66
144,32,Sparse,OA,68.04
144,33,Dense,OA,82.1
144,34,Sparse,OA,16
144,35,Sparse,OA,82.96
144,36,Dense,OA,63.38
144,37,Sparse,OA,16.1600000000001
144,38,Sparse,OA,145.54
144,39,Sparse,OA,70.88
144,40,Sparse,OA,76.66
144,41,Dense,OA,25.4222222222222
144,42,Sparse,OA,15.36
144,43,Sparse,OA,68.86
144,44,Dense,OA,148.76
144,45,Dense,OA,173.3
144,46,Sparse,OA,103.16
144,47,Dense,OA,9.05999999999997
144,48,Sparse,OA,65
144,49,Sparse,OA,47.4
144,50,Dense,OA,126.5
144,51,Dense,OA,14.58
144,52,Sparse,OA,39.7199999999999
144,53,Sparse,OA,159.56
144,54,Dense,OA,94.04
144,55,Sparse,OA,80.68
144,56,Dense,OA,149.4
144,57,Sparse,OA,101.02
144,58,Sparse,OA,48.86
144,59,Dense,OA,119.96
144,60,Sparse,OA,50.66
144,61,Dense,OA,17.26
144,62,Dense,OA,103.14
144,63,Sparse,OA,86.16
144,64,Dense,OA,85.2599999999999
144,65,Dense,OA,55.9999999999999
144,66,Sparse,OA,80.32
144,67,Sparse,OA,59.52
144,68,Dense,OA,90.14
144,69,Dense,OA,24.0199999999999
144,70,Dense,OA,77.9
144,71,Sparse,OA,87.64
144,72,Dense,OA,56.96
144,73,Dense,OA,47.78
144,74,Dense,OA,22.28
144,75,Dense,OA,45.9
144,76,Sparse,OA,62.4
144,77,Sparse,OA,58.3075409836064
144,78,Sparse,OA,50.7
144,79,Dense,OA,73.06
144,80,Dense,OA,55.9788235294117
144,81,Sparse,OA,40.02
144,82,Sparse,OA,31.5207782101168
144,83,Sparse,OA,23.46
144,84,Sparse,OA,176.02
145,5,Sparse,OA,73.7372727272728
145,6,Dense,OA,257.16
145,7,Dense,OA,87.04
145,8,Sparse,OA,146.433043478261
145,9,Sparse,OA,150.64
145,10,Dense,OA,289.04
145,11,Sparse,OA,193.726607142857
145,12,Dense,OA,173.94170212766
145,13,Sparse,OA,105.16
145,14,Dense,OA,40.2599999999999
145,15,Sparse,OA,98.04
145,16,Sparse,OA,117.54
145,17,Dense,OA,39.94
145,18,Sparse,OA,599.54
145,19,Sparse,OA,108.464112903226
145,20,Sparse,OA,232.88
145,21,Dense,OA,195.444198895028
145,22,Dense,OA,286.049873417722
145,23,Sparse,OA,301.52
145,24,Sparse,OA,375.68
145,25,Sparse,OA,159.758360655738
145,26,Sparse,OA,452.795217391304
145,27,Sparse,OA,97.5399999999999
145,28,Sparse,OA,275.056056338028
145,29,Dense,OA,239.56
145,30,Dense,OA,303.58
145,31,Sparse,OA,225.02
145,32,Sparse,OA,354.28
145,33,Dense,OA,89.1400000000001
145,34,Sparse,OA,189.12
145,35,Sparse,OA,452.266956521739
145,36,Dense,OA,221.071141774505
145,37,Dense,OA,35.2
145,38,Dense,OA,118.38
145,39,Dense,OA,260.552
145,40,Dense,OA,244.151034482759
145,41,Dense,OA,182.44
145,42,Dense,OA,271.56
145,43,Dense,OA,459.710738916256
145,44,Dense,OA,188.88
145,45,Sparse,OA,355.62
145,46,Dense,OA,238.826666666667
145,47,Sparse,OA,150.92
145,48,Dense,OA,123.8
145,49,Sparse,OA,18.9999999999999
145,50,Dense,OA,133.78
145,51,Dense,OA,242.08
145,52,Dense,OA,157.364393063584
145,53,Sparse,OA,115.02
145,54,Dense,OA,106.06
145,55,Sparse,OA,248.12
145,56,Dense,OA,443.920685714286
145,57,Sparse,OA,123.82
145,58,Dense,OA,460.9
145,59,Dense,OA,85.46
145,61,Sparse,OA,169.34
145,62,Sparse,OA,94.1600000000001
145,63,Sparse,OA,334.34
145,64,Dense,OA,260.608865979381
145,65,Sparse,OA,108.12
145,66,Sparse,OA,171.8
145,67,Dense,OA,393.42
145,68,Sparse,OA,207.92
145,69,Sparse,OA,161.92
145,70,Sparse,OA,243.693076923077
145,71,Sparse,OA,68.6199999999999
145,72,Dense,OA,203.86
145,73,Sparse,OA,25.3600000000001
145,74,Sparse,OA,384.36
145,75,Dense,OA,198.730638297872
145,76,Sparse,OA,130.9
145,77,Dense,OA,307.26
145,78,Dense,OA,394.36
145,79,Dense,OA,281
145,80,Sparse,OA,322.414197530864
145,81,Sparse,OA,454.06
145,82,Dense,OA,212.88
145,83,Dense,OA,585.7
145,84,Dense,OA,62.2600000000001
146,5,Sparse,OA,90
146,6,Dense,OA,81
146,7,Sparse,OA,59.94
146,8,Sparse,OA,61.74
146,9,Dense,OA,109.64
146,10,Sparse,OA,18.0799999999999
146,11,Dense,OA,36.14
146,12,Dense,OA,53.18
146,13,Sparse,OA,56.9
146,14,Sparse,OA,5.29999999999998
146,15,Sparse,OA,21.9400000000001
146,16,Sparse,OA,6.66000000000001
146,17,Dense,OA,18.36
146,18,Dense,OA,9.09999999999998
146,19,Dense,OA,62.94
146,20,Dense,OA,36.56
146,21,Dense,OA,10.56
146,22,Sparse,OA,31.94
146,23,Sparse,OA,28.84
146,24,Sparse,OA,11.52
146,25,Sparse,OA,11.4
146,26,Sparse,OA,44.6
146,27,Dense,OA,36.04
146,28,Dense,OA,2.21999999999998
146,29,Dense,OA,3.48
146,30,Sparse,OA,5.43999999999999
146,31,Dense,OA,41.48
146,32,Dense,OA,38.62
146,33,Dense,OA,31.74
146,34,Sparse,OA,13.84
146,35,Sparse,OA,38.36
146,36,Sparse,OA,56.24
146,37,Sparse,OA,38.44
146,38,Sparse,OA,57.38
146,39,Dense,OA,76.52
146,40,Dense,OA,40.68
146,41,Sparse,OA,25.38
146,42,Dense,OA,3.63999999999999
146,43,Sparse,OA,47.14
146,44,Sparse,OA,35.2
146,45,Sparse,OA,6.28
146,46,Sparse,OA,16.36
146,47,Dense,OA,39.88
146,48,Dense,OA,73.82
146,49,Dense,OA,82.12
146,50,Sparse,OA,5.73999999999998
146,51,Dense,OA,17.08
146,52,Dense,OA,43.24
146,53,Sparse,OA,9.70000000000002
146,54,Dense,OA,45.58
146,55,Dense,OA,29.7
146,56,Dense,OA,94.2
146,57,Dense,OA,85.9
146,58,Sparse,OA,60.24
146,59,Dense,OA,20.94
146,60,Sparse,OA,58.78
146,61,Dense,OA,11.62
146,62,Dense,OA,80.66
146,63,Sparse,OA,48.62
146,64,Dense,OA,42.2
146,65,Dense,OA,34.88
146,66,Sparse,OA,6.01999999999999
146,67,Sparse,OA,52.62
146,68,Dense,OA,5.08000000000001
146,69,Dense,OA,50.84
146,70,Sparse,OA,49.32
146,71,Sparse,OA,98.96
146,72,Sparse,OA,65.24
146,73,Dense,OA,37.62
146,74,Dense,OA,83.66
146,75,Sparse,OA,34.84
146,76,Sparse,OA,2.00000000000002
146,77,Dense,OA,37.9
146,78,Sparse,OA,14.62
146,79,Dense,OA,35.22
146,80,Sparse,OA,6.63999999999999
146,81,Sparse,OA,58.1
146,82,Dense,OA,10.92
146,83,Sparse,OA,14.9
146,84,Dense,OA,48.2
147,5,Dense,OA,211.34
147,6,Sparse,OA,140.84
147,7,Sparse,OA,118.16
147,8,Sparse,OA,138.4625
147,9,Sparse,OA,92.74
147,10,Dense,OA,54.7222916666668
147,11,Sparse,OA,113.82
147,12,Dense,OA,228.66
147,13,Dense,OA,153.94
147,14,Sparse,OA,52.6399999999999
147,15,Dense,OA,17.5599999999999
147,16,Dense,OA,118.78
147,17,Dense,OA,74.7400000000001
147,18,Dense,OA,14.04
147,19,Sparse,OA,55.26
147,20,Sparse,OA,139.34
147,21,Dense,OA,148.920922190202
147,22,Sparse,OA,170.22
147,23,Sparse,OA,107.36
147,24,Sparse,OA,100.5
147,25,Dense,OA,118.26
147,26,Dense,OA,308.54
147,27,Dense,OA,46.0600000000001
147,28,Sparse,OA,78.62
147,29,Sparse,OA,152.42
147,30,Sparse,OA,68.98
147,31,Sparse,OA,181
147,32,Dense,OA,128.08
147,33,Dense,OA,4.32000000000002
147,34,Sparse,OA,175.12
147,35,Sparse,OA,214.319422572179
147,36,Sparse,OA,154.1
147,37,Sparse,OA,280.16
147,45,Dense,OA,287.8
147,46,Dense,OA,156.5
147,47,Dense,OA,116.56
147,48,Dense,OA,216.86
147,49,Sparse,OA,8.24
147,50,Dense,OA,240.86
147,52,Sparse,OA,137.88
147,55,Sparse,OA,104.24
147,57,Dense,OA,88.3600000000002
147,58,Sparse,OA,195.399069767442
147,59,Sparse,OA,165.32
147,60,Dense,OA,214.4
147,61,Sparse,OA,174.06
147,62,Sparse,OA,164.34
147,63,Dense,OA,85.68
147,64,Sparse,OA,150.24
147,65,Sparse,OA,165.36
147,66,Dense,OA,47.76
147,67,Sparse,OA,166.78
147,68,Dense,OA,110.54
147,70,Dense,OA,123.66
147,71,Dense,OA,408.82
147,73,Dense,OA,58.8600000000001
147,74,Sparse,OA,242.96
147,75,Dense,OA,50.78
147,76,Sparse,OA,94.72
147,77,Dense,OA,105.06
147,78,Sparse,OA,21.9
147,79,Dense,OA,19.1
147,80,Dense,OA,211.16
147,81,Sparse,OA,131.02
147,82,Sparse,OA,75.7200000000001
147,83,Dense,OA,135.82
147,84,Sparse,OA,34.14
148,6,Sparse,OA,239.06
148,7,Sparse,OA,208.16
148,8,Dense,OA,183.6
148,9,Sparse,OA,8.47700534759359
148,10,Sparse,OA,122.22
148,11,Dense,OA,132.48
148,12,Sparse,OA,76.9
148,13,Sparse,OA,123.48
148,14,Dense,OA,129.92
148,15,Sparse,OA,179.08
148,16,Dense,OA,79.84
148,17,Sparse,OA,109.52
148,18,Dense,OA,161.02
148,19,Sparse,OA,200.78
148,20,Sparse,OA,175.36
148,21,Sparse,OA,41.68
148,22,Dense,OA,18.2
148,23,Sparse,OA,85.54
148,24,Dense,OA,84.48
148,25,Dense,OA,176.74
148,26,Sparse,OA,90.28
148,27,Sparse,OA,88.2
148,28,Dense,OA,110.42
148,29,Sparse,OA,398.74
148,30,Dense,OA,172.18
148,31,Sparse,OA,248.46
148,32,Sparse,OA,87.78
148,33,Dense,OA,192.88
148,34,Sparse,OA,139.14
148,35,Sparse,OA,100.74
148,36,Sparse,OA,214.8
148,37,Sparse,OA,78.88
148,38,Sparse,OA,225.28
148,39,Dense,OA,43.56
148,40,Dense,OA,89.56
148,41,Dense,OA,260.72
148,42,Dense,OA,90.1200000000002
148,43,Dense,OA,73.7599999999999
148,44,Sparse,OA,196.1
148,45,Dense,OA,189.04
148,46,Sparse,OA,273.32
148,47,Sparse,OA,124.94
148,48,Sparse,OA,183.8
148,49,Sparse,OA,152.92
148,50,Dense,OA,98.4399999999999
148,51,Dense,OA,143.56
148,52,Dense,OA,190.4
148,53,Sparse,OA,152.26
148,54,Dense,OA,99.9
148,55,Dense,OA,70.46
148,56,Sparse,OA,7.87999999999994
148,57,Dense,OA,125.72
148,58,Dense,OA,61
148,59,Sparse,OA,139.86
148,60,Dense,OA,98.24
148,61,Dense,OA,87.22
148,62,Sparse,OA,33.22
148,63,Dense,OA,155.84
148,64,Dense,OA,99.72
148,65,Dense,OA,102.3
148,66,Dense,OA,50.28
148,67,Dense,OA,12.86
148,68,Dense,OA,48.36
148,69,Dense,OA,394.06
148,70,Dense,OA,78.12
148,71,Sparse,OA,166.34
148,72,Sparse,OA,238.28
148,73,Dense,OA,82.5
148,74,Dense,OA,82.5829545454546
148,75,Dense,OA,143.82
148,76,Sparse,OA,179.76
148,77,Sparse,OA,48.94
148,78,Sparse,OA,30
148,79,Dense,OA,99.28
148,80,Sparse,OA,178.24
148,81,Sparse,OA,79.76
148,82,Dense,OA,125.16
148,83,Sparse,OA,148.7
148,84,Dense,OA,236.28
149,5,Sparse,OA,180.42
149,6,Dense,OA,204.907558000478
149,7,Dense,OA,119.52
149,8,Dense,OA,219.86
149,9,Sparse,OA,168.686666666667
149,10,Dense,OA,137.72
149,11,Dense,OA,130.1
149,12,Dense,OA,145.379814814815
149,13,Dense,OA,121.18
149,14,Dense,OA,332.42
149,15,Dense,OA,289.28
149,16,Dense,OA,139.74
149,17,Sparse,OA,247.6
149,18,Dense,OA,174.86
149,19,Sparse,OA,285.08
149,20,Sparse,OA,172.06
149,21,Sparse,OA,33.6964593301439
149,22,Dense,OA,61.4399999999999
149,23,Sparse,OA,196.7
149,24,Sparse,OA,104.32
149,25,Dense,OA,323.1
149,26,Sparse,OA,290.54
149,27,Dense,OA,114.52
149,28,Dense,OA,234.16
149,29,Sparse,OA,204.68
149,30,Sparse,OA,154.6
149,31,Sparse,OA,40.1
149,32,Dense,OA,108.46
149,33,Sparse,OA,240.14
149,34,Dense,OA,145.8
149,35,Sparse,OA,14.0676328502416
149,36,Sparse,OA,282.02
149,37,Sparse,OA,82.7861835748793
149,38,Dense,OA,180.34
149,39,Dense,OA,221.065887445887
149,40,Dense,OA,281.72
149,41,Dense,OA,206.34
149,42,Dense,OA,10.32
149,43,Dense,OA,230.92
149,44,Sparse,OA,96.68
149,45,Dense,OA,86.3068096514745
149,46,Sparse,OA,215.200633484163
149,47,Sparse,OA,106.72
149,48,Dense,OA,378.32
149,49,Sparse,OA,323.56
149,50,Sparse,OA,303
149,51,Dense,OA,305.16
149,52,Dense,OA,53.5200000000001
149,54,Sparse,OA,127.224623115578
149,55,Sparse,OA,140.273928571429
149,56,Dense,OA,260.78
149,57,Dense,OA,89.8329411764707
149,58,Dense,OA,348.9
149,59,Sparse,OA,60.3269144981413
149,64,Sparse,OA,77.3125
149,65,Dense,OA,73.18
149,66,Dense,OA,104.79731092437
149,67,Dense,OA,161
149,69,Sparse,OA,154.8525
149,70,Dense,OA,132.26
149,71,Sparse,OA,285.74
149,72,Dense,OA,246.02
149,73,Dense,OA,174.086375545852
149,74,Dense,OA,247.560218978102
149,75,Sparse,OA,426.4
149,76,Sparse,OA,128.92
149,79,Sparse,OA,143.696716417911
149,84,Sparse,OA,45.7219008264461
150,5,Sparse,OA,170.54
150,6,Sparse,OA,190.4375
150,7,Sparse,OA,172.92
150,8,Sparse,OA,102.37801980198
150,9,Sparse,OA,392.26
150,10,Sparse,OA,177.98
150,11,Dense,OA,336.88
150,12,Dense,OA,78.1700000000001
150,13,Dense,OA,213.16
150,14,Dense,OA,78.2599999999999
150,15,Sparse,OA,233.58
150,16,Sparse,OA,196.28
150,17,Sparse,OA,136.26
150,18,Dense,OA,300.88
150,19,Sparse,OA,8.33999999999983
150,20,Dense,OA,362.02
150,21,Sparse,OA,251.18
150,22,Dense,OA,194.66
150,23,Sparse,OA,197.88
150,24,Dense,OA,394.329771689498
150,25,Dense,OA,127.453333333333
150,26,Sparse,OA,205.38
150,27,Sparse,OA,102.98
150,28,Dense,OA,255.48
150,29,Sparse,OA,102.4
150,30,Dense,OA,114.32
150,31,Dense,OA,207.84
150,32,Sparse,OA,115.6
150,33,Sparse,OA,53.0599999999999
150,34,Dense,OA,258.92
150,35,Dense,OA,233.24
150,36,Sparse,OA,96.6800000000001
150,37,Sparse,OA,41.5200000000001
150,38,Sparse,OA,219.96
150,39,Sparse,OA,97.4371428571428
150,41,Sparse,OA,245.557471264368
150,42,Sparse,OA,243.68
150,43,Sparse,OA,13.7800000000001
150,44,Sparse,OA,154.42
150,45,Dense,OA,175.84
150,46,Dense,OA,60.3800000000001
150,47,Sparse,OA,11.24
150,48,Sparse,OA,256.34
150,49,Dense,OA,139.56
150,50,Dense,OA,20.3600000000001
150,51,Dense,OA,25.1199999999999
150,52,Dense,OA,231.82
150,53,Sparse,OA,148.86
150,54,Dense,OA,71.3400000000001
150,55,Sparse,OA,67.26
150,56,Dense,OA,112.58
150,57,Dense,OA,187.42
150,58,Dense,OA,224.04
150,59,Sparse,OA,288.42
150,60,Dense,OA,306.76
150,61,Dense,OA,334.7
150,62,Dense,OA,192.88
150,63,Sparse,OA,403.86
150,64,Sparse,OA,172.92
150,65,Dense,OA,94.92
150,66,Dense,OA,230.32
150,67,Sparse,OA,115.6
150,68,Dense,OA,72.8999999999999
150,69,Sparse,OA,155.86
150,70,Sparse,OA,191
150,71,Sparse,OA,244.7
150,72,Dense,OA,172.78
150,73,Sparse,OA,147.94
150,74,Sparse,OA,292.9
150,75,Dense,OA,183.5
150,76,Dense,OA,162.32
150,77,Dense,OA,209.26
150,78,Dense,OA,150.5
150,79,Sparse,OA,141.8
150,80,Dense,OA,159.48
150,81,Sparse,OA,130.92
150,82,Dense,OA,7.57999999999979
150,83,Dense,OA,120.52
150,84,Dense,OA,63.76
151,5,Sparse,OA,59.86
151,6,Dense,OA,180.58
151,7,Sparse,OA,181.92
151,8,Sparse,OA,26.2
151,9,Sparse,OA,120.78
151,10,Sparse,OA,185.08
151,11,Dense,OA,209.3
151,12,Sparse,OA,52.98
151,13,Sparse,OA,130.1
151,14,Sparse,OA,115.68
151,15,Dense,OA,159.62
151,16,Dense,OA,114.48
151,17,Dense,OA,186.46
151,18,Dense,OA,85.2767965367966
151,19,Sparse,OA,148.217391304348
151,20,Dense,OA,208.712173913044
151,21,Sparse,OA,6.5787155963302
151,22,Sparse,OA,159.02
151,23,Dense,OA,68.48
151,24,Dense,OA,109.147559808612
151,25,Dense,OA,65.16
151,26,Dense,OA,112.2
151,27,Dense,OA,142.54
151,28,Sparse,OA,58.76
151,29,Dense,OA,130.36
151,30,Sparse,OA,56.08
151,31,Dense,OA,76.62
151,32,Dense,OA,84.2298245614035
151,33,Dense,OA,67.08
151,34,Sparse,OA,40.7927188940092
151,35,Sparse,OA,88.56
151,36,Sparse,OA,67.5600000000001
151,37,Sparse,OA,32.28
151,38,Sparse,OA,71.48
151,39,Dense,OA,39.8
151,40,Sparse,OA,23.18
151,41,Sparse,OA,52.46
151,42,Sparse,OA,36.36
151,43,Dense,OA,58.24
151,44,Dense,OA,79.1
151,45,Dense,OA,32.14
151,46,Dense,OA,79.5244131455399
151,47,Sparse,OA,111.3
151,48,Dense,OA,175.7
151,49,Sparse,OA,26.9399999999999
151,50,Dense,OA,20.6
151,51,Dense,OA,51.2
151,52,Dense,OA,66.0807079646017
151,53,Sparse,OA,84.28
151,54,Sparse,OA,77.9
151,55,Sparse,OA,37.04
151,56,Dense,OA,111.5
151,57,Dense,OA,16.26
151,58,Dense,OA,49.26
151,59,Dense,OA,6.87999999999995
151,60,Dense,OA,121.41046728972
151,61,Sparse,OA,107.24
151,62,Sparse,OA,148.46
151,63,Dense,OA,15.74
151,64,Dense,OA,40.5353623188406
151,65,Sparse,OA,13.3799999999999
151,66,Dense,OA,35.64
151,67,Sparse,OA,23.62
151,68,Dense,OA,176.34
151,69,Dense,OA,8.83151515151525
151,70,Sparse,OA,187.92
151,71,Dense,OA,110.46
151,72,Sparse,OA,173.42
151,73,Sparse,OA,20.86
151,74,Sparse,OA,141.68
151,75,Dense,OA,180.72
151,76,Sparse,OA,202.24
151,77,Sparse,OA,75.4107359307361
151,78,Sparse,OA,78.28
151,79,Dense,OA,157.96
151,80,Dense,OA,55.56
151,81,Sparse,OA,109.24
151,82,Sparse,OA,119.62
151,83,Dense,OA,109.86
151,84,Sparse,OA,188.44
152,5,Dense,OA,23.3
152,6,Dense,OA,56.02
152,7,Dense,OA,73.02
152,8,Sparse,OA,32.62
152,9,Dense,OA,42.9375342465753
152,10,Sparse,OA,40.78
152,11,Sparse,OA,19.36
152,12,Dense,OA,7.36000000000001
152,13,Dense,OA,39.54
152,14,Sparse,OA,24.74
152,15,Sparse,OA,47.5780141843971
152,16,Dense,OA,6.88000000000001
152,17,Dense,OA,22.74
152,18,Dense,OA,80.98
152,19,Sparse,OA,45.38
152,20,Dense,OA,27.58
152,22,Sparse,OA,72.4302830188679
152,23,Sparse,OA,16.66
152,24,Sparse,OA,44.5
152,25,Sparse,OA,36.38
152,26,Sparse,OA,21.76
152,27,Dense,OA,8.92951219512191
152,28,Dense,OA,44.0442424242424
152,29,Dense,OA,15.04
152,30,Sparse,OA,28.6406289308177
152,31,Sparse,OA,25.5836893203883
152,32,Sparse,OA,42.18
152,33,Dense,OA,17.64
152,34,Sparse,OA,65.14
152,35,Dense,OA,14.5
152,36,Dense,OA,12.26
152,37,Dense,OA,14.42
152,38,Dense,OA,6.41999999999996
152,39,Dense,OA,17.5967910447761
152,40,Sparse,OA,91.2
152,41,Sparse,OA,37.94
152,42,Sparse,OA,103.8
152,43,Dense,OA,85.5
152,44,Dense,OA,4.72
152,45,Dense,OA,19.5685714285714
152,46,Dense,OA,40.92
152,47,Sparse,OA,40.3
152,48,Dense,OA,47.44
152,49,Sparse,OA,47.148832807571
152,50,Dense,OA,46.22
152,52,Sparse,OA,14.44
152,53,Dense,OA,24.28
152,54,Dense,OA,30.48
152,55,Sparse,OA,35.52
152,56,Dense,OA,9.89490445859871
152,57,Dense,OA,37.5
152,58,Sparse,OA,20.7032667876588
152,59,Sparse,OA,4.52000000000002
152,60,Sparse,OA,38.0645544554456
152,61,Dense,OA,43.2
152,62,Dense,OA,13.68
152,63,Sparse,OA,10.94
152,64,Dense,OA,4.59999999999997
152,65,Sparse,OA,27.84
152,66,Sparse,OA,9.26000000000001
152,67,Sparse,OA,69.6663157894736
152,68,Sparse,OA,47.08
152,69,Sparse,OA,29.58
152,70,Sparse,OA,8.53999999999998
152,71,Sparse,OA,31.88
152,72,Dense,OA,53.2692150170649
152,73,Dense,OA,33.58
152,74,Sparse,OA,21.44
152,75,Dense,OA,11.68
152,76,Sparse,OA,8.16641509433962
152,77,Sparse,OA,143.6
152,78,Sparse,OA,59.4
152,79,Dense,OA,14.4
152,80,Sparse,OA,10.36
152,81,Dense,OA,22.18
152,82,Dense,OA,22.72
152,83,Sparse,OA,7.74000000000002
152,84,Sparse,OA,20.92
153,5,Sparse,OA,48.22
153,6,Dense,OA,32.62
153,7,Dense,OA,81.66
153,8,Sparse,OA,18.46
153,9,Sparse,OA,88.04
153,10,Dense,OA,8.44000000000003
153,11,Dense,OA,15.2
153,12,Sparse,OA,108.4
153,13,Sparse,OA,108.78
153,14,Sparse,OA,115.68
153,15,Dense,OA,23.1
153,16,Dense,OA,158.82
153,18,Dense,OA,102.94
153,19,Dense,OA,37.4
153,20,Dense,OA,170.22
153,21,Dense,OA,49.44
153,22,Sparse,OA,79
153,23,Dense,OA,284.66
153,24,Dense,OA,104.32
153,25,Sparse,OA,282.52
153,26,Dense,OA,182.28
153,27,Sparse,OA,88.5
153,28,Dense,OA,4.88000000000002
153,29,Dense,OA,104.68
153,30,Dense,OA,71.54
153,31,Sparse,OA,191.873311582382
153,32,Dense,OA,143.94
153,33,Dense,OA,157.44
153,34,Dense,OA,147.397948717949
153,35,Dense,OA,6.01999999999997
153,36,Sparse,OA,90.92
153,37,Sparse,OA,21.86
153,38,Sparse,OA,27.04
153,39,Dense,OA,87.96
153,40,Dense,OA,17.1
153,41,Dense,OA,104.26
153,42,Sparse,OA,134.4
153,43,Sparse,OA,49.56
153,44,Dense,OA,124.46
153,45,Dense,OA,59.92
153,46,Sparse,OA,85.44
153,48,Sparse,OA,86.14
153,49,Sparse,OA,56.04
153,50,Sparse,OA,2.72000000000002
153,52,Dense,OA,16.3
153,53,Dense,OA,63.16
153,54,Dense,OA,89.4244954128441
153,55,Sparse,OA,199.437904600274
153,56,Dense,OA,20.6
153,57,Sparse,OA,77.68
153,59,Sparse,OA,54.42
153,60,Dense,OA,29.02
153,61,Sparse,OA,310.76
153,62,Sparse,OA,31.04
153,63,Dense,OA,194.82
153,64,Dense,OA,178.1
153,65,Sparse,OA,23.0799999999999
153,66,Dense,OA,28.3399999999999
153,67,Sparse,OA,166.68
153,68,Dense,OA,8.24000000000003
153,69,Sparse,OA,7.5017194570135
153,70,Sparse,OA,13.22
153,71,Sparse,OA,72.96
153,72,Sparse,OA,74.0199999999999
153,73,Sparse,OA,16.3
153,74,Dense,OA,21.94
153,75,Sparse,OA,5.27999999999998
153,76,Dense,OA,20.96
153,77,Sparse,OA,10.46
153,78,Sparse,OA,242.9
153,79,Dense,OA,13.2574887892376
153,80,Sparse,OA,52.18
153,81,Sparse,OA,177.32
153,82,Sparse,OA,13.02
153,83,Sparse,OA,74.5
153,84,Sparse,OA,262.762369668246
154,5,Sparse,OA,301.7
154,6,Dense,OA,213.14
154,7,Sparse,OA,345.04
154,8,Dense,OA,86.2617579189141
154,9,Sparse,OA,95.5356862745096
154,10,Sparse,OA,240.218163265306
154,11,Dense,OA,387.3
154,12,Dense,OA,287.861809045226
154,13,Sparse,OA,223
154,14,Sparse,OA,220.96
154,15,Sparse,OA,141.44
154,16,Dense,OA,125.26
154,17,Dense,OA,77.2200000000001
154,18,Sparse,OA,88.8399999999999
154,19,Sparse,OA,85.889126213592
154,20,Sparse,OA,270.95871559633
154,21,Dense,OA,250.46
154,22,Dense,OA,151.18
154,23,Sparse,OA,436.76
154,24,Sparse,OA,61.1800000000001
154,25,Dense,OA,152.68
154,26,Sparse,OA,71.3800000000001
154,27,Dense,OA,356.8
154,28,Dense,OA,34.4400000000001
154,29,Sparse,OA,208.08
154,30,Dense,OA,312.6
154,31,Dense,OA,129.62
154,32,Sparse,OA,27.44
154,33,Sparse,OA,101.033333333333
154,34,Dense,OA,12.5399999999998
154,35,Sparse,OA,405.68
154,36,Dense,OA,656.96
154,37,Dense,OA,108.84
154,38,Dense,OA,89.2399999999998
154,39,Sparse,OA,251.22
154,40,Sparse,OA,31.1717647058827
154,41,Sparse,OA,89.8
154,42,Dense,OA,332.484553571428
154,43,Dense,OA,188.2
154,44,Sparse,OA,131.304489795918
154,45,Dense,OA,118.3
154,46,Sparse,OA,50.44
154,47,Dense,OA,49.07
154,48,Dense,OA,338.152396694215
154,49,Sparse,OA,307.58
154,50,Dense,OA,196.2
154,51,Sparse,OA,563.58
154,52,Sparse,OA,62.6199999999998
154,53,Dense,OA,97.8599999999999
154,54,Sparse,OA,294.14
154,55,Dense,OA,206.76
154,56,Dense,OA,208.56
154,57,Sparse,OA,17.8110280373831
154,58,Sparse,OA,109.04108597285
154,59,Dense,OA,236.28
154,60,Dense,OA,321.196111111111
154,61,Sparse,OA,180.424056603774
154,62,Dense,OA,10.1800000000002
154,63,Dense,OA,307.26
154,64,Sparse,OA,266.46
154,65,Dense,OA,98.14
154,66,Dense,OA,451.253427419355
154,67,Dense,OA,13.0499999999999
154,68,Dense,OA,9.32000000000016
154,69,Sparse,OA,75.7800000000002
154,70,Sparse,OA,33.4599999999998
154,71,Dense,OA,17.2229292929293
154,72,Sparse,OA,189.72
