id,place_etym,context,prev_sound,sound_etym,next_sound,letter,category,freqGO,freqLUB,loan,page,frequency,manner,lexeme,form,spelling,frequency_class
263,laminal,#_,&,z,u,s,grammatical,73.3,243.9,no,89,0.450266390204953,fricative,zu,#S#u,InnSpell,high
264,laminal,#_,&,z,u,s,grammatical,17.83,207.74,no,89,0.0976865461061624,fricative,zuek,#S#ueq,InnSpell,mid
265,laminal,#_,&,z,u,s,grammatical,73.3,243.9,no,89,0.450266390204953,fricative,zu,#S#u,InnSpell,high
266,laminal,#_,&,z,u,s,grammatical,17.83,207.74,no,89,0.0976865461061624,fricative,zuek,#S#ueq,InnSpell,mid
267,laminal,#_,&,z,u,s,grammatical,73.3,243.9,no,90,0.450266390204953,fricative,zu,#S#u,InnSpell,high
268,laminal,#_,&,z,u,s,grammatical,17.83,207.74,no,90,0.0976865461061624,fricative,zuek,#S#ueq,InnSpell,mid
269,laminal,#_,&,z,u,s,grammatical,73.3,243.9,no,90,0.450266390204953,fricative,zu,#S#u,InnSpell,high
270,laminal,#_,&,z,u,s,grammatical,17.83,207.74,no,90,0.0976865461061624,fricative,zuek,#S#ueq,InnSpell,mid
271,laminal,#_,&,z,u,s,grammatical,73.3,243.9,no,91,0.450266390204953,fricative,zu,#S#u,InnSpell,high
272,laminal,#_,&,z,u,s,grammatical,17.83,207.74,no,91,0.0976865461061624,fricative,zuek,#S#ueq,InnSpell,mid
273,laminal,#_,&,z,u,s,grammatical,73.3,243.9,no,91,0.450266390204953,fricative,zu,#S#u,InnSpell,high
274,laminal,#_,&,z,u,s,grammatical,17.83,207.74,no,91,0.0976865461061624,fricative,zuek,#S#ueq,InnSpell,mid
275,laminal,#_,&,z,o,s,content,79.39,60.27,no,91,0.470171935096234,fricative,joan,#S#oas,InnSpell,high
277,laminal,#_,&,z,o,s,content,79.39,60.27,no,92,0.470171935096234,fricative,joan,#S#oaste,InnSpell,high
279,laminal,#_,&,z,u,s,grammatical,73.3,243.9,no,92,0.450266390204953,fricative,zu,#S#u,InnSpell,high
280,laminal,#_,&,z,u,s,grammatical,17.83,207.74,no,92,0.0976865461061624,fricative,zuek,#S#ueq,InnSpell,mid
281,laminal,#_,&,z,u,s,grammatical,73.3,243.9,no,92,0.450266390204953,fricative,zu,#S#u,InnSpell,high
282,laminal,#_,&,z,u,s,grammatical,17.83,207.74,no,92,0.0976865461061624,fricative,zuek,#S#ueq,InnSpell,mid
283,laminal,#_,&,z,u,s,grammatical,73.3,243.9,no,93,0.450266390204953,fricative,zu,#S#u,InnSpell,high
284,laminal,#_,&,z,u,s,grammatical,17.83,207.74,no,93,0.0976865461061624,fricative,zuek,#S#ueq,InnSpell,mid
285,laminal,#_,&,z,u,s,grammatical,73.3,243.9,no,93,0.450266390204953,fricative,zu,#S#u,InnSpell,high
286,laminal,#_,&,z,u,s,grammatical,17.83,207.74,no,93,0.0976865461061624,fricative,zuek,#S#ueq,InnSpell,mid
287,laminal,#_,&,z,u,s,grammatical,73.3,243.9,no,94,0.450266390204953,fricative,zu,#S#u,InnSpell,high
288,laminal,#_,&,z,u,s,grammatical,17.83,207.74,no,94,0.0976865461061624,fricative,zuek,#S#ueq,InnSpell,mid
289,laminal,#_,&,z,u,s,grammatical,73.3,243.9,no,95,0.450266390204953,fricative,zu,#S#u,InnSpell,high
290,laminal,#_,&,z,u,s,grammatical,17.83,207.74,no,95,0.0976865461061624,fricative,zuek,#S#ueq,InnSpell,mid
291,laminal,#_,&,z,u,s,grammatical,73.3,243.9,no,95,0.450266390204953,fricative,zu,#S#u,InnSpell,high
292,laminal,#_,&,z,u,s,grammatical,17.83,207.74,no,95,0.0976865461061624,fricative,zuek,#S#ueq,InnSpell,mid
293,laminal,#_,&,z,u,s,grammatical,73.3,243.9,no,96,0.450266390204953,fricative,zu,#S#u,InnSpell,high
294,laminal,#_,&,z,u,s,grammatical,17.83,207.74,no,96,0.0976865461061624,fricative,zuek,#S#ueq,InnSpell,mid
295,laminal,#_,&,z,u,s,grammatical,73.3,243.9,no,96,0.450266390204953,fricative,zu,#S#u,InnSpell,high
296,laminal,#_,&,z,u,s,grammatical,17.83,207.74,no,96,0.0976865461061624,fricative,zuek,#S#ueq,InnSpell,mid
297,laminal,#_,&,z,u,s,grammatical,73.3,243.9,no,96,0.450266390204953,fricative,zu,#S#uq,InnSpell,high
298,laminal,#_,&,z,u,s,grammatical,17.83,207.74,no,97,0.0976865461061624,fricative,zuek,#S#ueq,InnSpell,mid
299,laminal,#_,&,z,u,s,grammatical,73.3,243.9,no,97,0.450266390204953,fricative,zu,#S#uq,InnSpell,high
300,laminal,#_,&,z,u,s,grammatical,17.83,207.74,no,97,0.0976865461061624,fricative,zuek,#S#ueq,InnSpell,mid
301,laminal,#_,&,z,u,s,grammatical,73.3,243.9,no,97,0.450266390204953,fricative,zu,#S#uq,InnSpell,high
302,laminal,#_,&,z,u,s,grammatical,17.83,207.74,no,98,0.0976865461061624,fricative,zuek,#S#ueq,InnSpell,mid
303,laminal,#_,&,z,u,s,grammatical,73.3,243.9,no,98,0.450266390204953,fricative,zu,#S#uq,InnSpell,high
304,laminal,#_,&,z,u,s,grammatical,17.83,207.74,no,98,0.0976865461061624,fricative,zuek,#S#ueq,InnSpell,mid
305,laminal,#_,&,z,u,s,grammatical,73.3,243.9,no,98,0.450266390204953,fricative,zu,#S#uq,InnSpell,high
306,laminal,#_,&,z,u,s,grammatical,17.83,207.74,no,98,0.0976865461061624,fricative,zuek,#S#ueq,InnSpell,mid
307,laminal,#_,&,z,u,s,grammatical,73.3,243.9,no,99,0.450266390204953,fricative,zu,#S#uq,InnSpell,high
308,laminal,#_,&,z,u,s,grammatical,17.83,207.74,no,99,0.0976865461061624,fricative,zuek,#S#ueq,InnSpell,mid
309,laminal,#_,&,z,u,s,grammatical,73.3,243.9,no,99,0.450266390204953,fricative,zu,#S#uq,InnSpell,high
310,laminal,#_,&,z,u,s,grammatical,17.83,207.74,no,99,0.0976865461061624,fricative,zuek,#S#ueq,InnSpell,mid
311,laminal,#_,&,z,u,s,grammatical,73.3,243.9,no,100,0.450266390204953,fricative,zu,#S#uq,InnSpell,high
312,laminal,#_,&,z,u,s,grammatical,17.83,207.74,no,100,0.0976865461061624,fricative,zuek,#S#ueq,InnSpell,mid
313,laminal,#_,&,z,u,s,grammatical,73.3,243.9,no,100,0.450266390204953,fricative,zu,#S#uq,InnSpell,high
314,laminal,#_,&,z,u,s,grammatical,17.83,207.74,no,100,0.0976865461061624,fricative,zuek,#S#ueq,InnSpell,mid
315,laminal,#_,&,z,u,s,grammatical,73.3,243.9,no,100,0.450266390204953,fricative,zu,#S#uq,InnSpell,high
316,laminal,#_,&,z,u,s,grammatical,17.83,207.74,no,101,0.0976865461061624,fricative,zuek,#S#ueq,InnSpell,mid
317,laminal,#_,&,z,u,s,grammatical,73.3,243.9,no,101,0.450266390204953,fricative,zu,#S#u,InnSpell,high
318,laminal,#_,&,z,u,s,grammatical,17.83,207.74,no,101,0.0976865461061624,fricative,zuek,#S#ueq,InnSpell,mid
319,laminal,#_,&,z,u,s,grammatical,73.3,243.9,no,101,0.450266390204953,fricative,zu,#S#u,InnSpell,high
320,laminal,#_,&,z,u,s,grammatical,17.83,207.74,no,102,0.0976865461061624,fricative,zuek,#S#ueq,InnSpell,mid
321,laminal,#_,&,z,u,s,grammatical,73.3,243.9,no,102,0.450266390204953,fricative,zu,#S#u,InnSpell,high
322,laminal,#_,&,z,u,s,grammatical,17.83,207.74,no,102,0.0976865461061624,fricative,zuek,#S#ueq,InnSpell,mid
323,laminal,#_,&,z,u,s,grammatical,73.3,243.9,no,102,0.450266390204953,fricative,zu,#S#u,InnSpell,high
324,laminal,#_,&,z,u,s,grammatical,17.83,207.74,no,103,0.0976865461061624,fricative,zuek,#S#ueq,InnSpell,mid
325,laminal,#_,&,z,u,s,grammatical,73.3,243.9,no,103,0.450266390204953,fricative,zu,#S#u,InnSpell,high
326,laminal,#_,&,z,u,s,grammatical,17.83,207.74,no,103,0.0976865461061624,fricative,zuek,#S#ueq,InnSpell,mid
327,laminal,#_,&,z,u,s,grammatical,73.3,243.9,no,103,0.450266390204953,fricative,zu,#S#u,InnSpell,high
328,laminal,#_,&,z,u,s,grammatical,17.83,207.74,no,103,0.0976865461061624,fricative,zuek,#S#ueq,InnSpell,mid
329,laminal,#_,&,z,u,s,grammatical,73.3,243.9,no,104,0.450266390204953,fricative,zu,#S#u,InnSpell,high
330,laminal,#_,&,z,u,s,grammatical,17.83,207.74,no,104,0.0976865461061624,fricative,zuek,#S#ueq,InnSpell,mid
331,laminal,#_,&,z,u,s,grammatical,73.3,243.9,no,104,0.450266390204953,fricative,zu,#S#u,InnSpell,high
332,laminal,#_,&,z,u,s,grammatical,17.83,207.74,no,105,0.0976865461061624,fricative,zuek,#S#ueq,InnSpell,mid
333,laminal,#_,&,z,u,s,grammatical,73.3,243.9,no,105,0.450266390204953,fricative,zu,#S#u,InnSpell,high
334,laminal,#_,&,z,u,s,grammatical,17.83,207.74,no,105,0.0976865461061624,fricative,zuek,#S#ueq,InnSpell,mid
335,laminal,#_,&,z,u,s,grammatical,73.3,243.9,no,105,0.450266390204953,fricative,zu,#S#u,InnSpell,high
336,laminal,#_,&,z,u,s,grammatical,17.83,207.74,no,106,0.0976865461061624,fricative,zuek,#S#ueq,InnSpell,mid
337,laminal,#_,&,z,u,s,grammatical,73.3,243.9,no,106,0.450266390204953,fricative,zu,#S#u,InnSpell,high
338,laminal,#_,&,z,u,s,grammatical,17.83,207.74,no,106,0.0976865461061624,fricative,zuek,#S#ueq,InnSpell,mid
339,laminal,#_,&,z,u,s,grammatical,73.3,243.9,no,107,0.450266390204953,fricative,zu,#S#uq,InnSpell,high
340,laminal,#_,&,z,u,s,grammatical,73.3,243.9,no,107,0.450266390204953,fricative,zu,#S#uq,InnSpell,high
341,laminal,#_,&,z,u,s,grammatical,17.83,207.74,no,107,0.0976865461061624,fricative,zuek,#S#ueq,InnSpell,mid
342,laminal,#_,&,z,u,s,grammatical,73.3,243.9,no,108,0.450266390204953,fricative,zu,#S#uq,InnSpell,high
343,laminal,#_,&,z,u,s,grammatical,17.83,207.74,no,108,0.0976865461061624,fricative,zuek,#S#ueq,InnSpell,mid
344,laminal,#_,&,z,u,s,grammatical,73.3,243.9,no,108,0.450266390204953,fricative,zu,#S#uq,InnSpell,high
345,laminal,#_,&,z,u,s,grammatical,17.83,207.74,no,108,0.0976865461061624,fricative,zuek,#S#ueq,InnSpell,mid
346,laminal,#_,&,z,u,s,grammatical,73.3,243.9,no,109,0.450266390204953,fricative,zu,#S#uq,InnSpell,high
347,laminal,#_,&,z,u,s,grammatical,17.83,207.74,no,109,0.0976865461061624,fricative,zuek,#S#ueq,InnSpell,mid
348,laminal,#_,&,z,u,s,grammatical,73.3,243.9,no,109,0.450266390204953,fricative,zu,#S#uq,InnSpell,high
349,laminal,#_,&,z,u,s,grammatical,17.83,207.74,no,109,0.0976865461061624,fricative,zuek,#S#ueq,InnSpell,mid
350,laminal,#_,&,z,u,s,grammatical,73.3,243.9,no,110,0.450266390204953,fricative,zu,#S#uq,InnSpell,high
351,laminal,#_,&,z,u,s,grammatical,17.83,207.74,no,110,0.0976865461061624,fricative,zuek,#S#ueq,InnSpell,mid
352,laminal,#_,&,z,u,s,grammatical,73.3,243.9,no,110,0.450266390204953,fricative,zu,#S#uq,InnSpell,high
353,laminal,#_,&,z,u,s,grammatical,17.83,207.74,no,110,0.0976865461061624,fricative,zuek,#S#ueq,InnSpell,mid
354,laminal,#_,&,z,u,s,grammatical,73.3,243.9,no,111,0.450266390204953,fricative,zu,#S#uq,InnSpell,high
355,laminal,#_,&,z,u,s,grammatical,17.83,207.74,no,111,0.0976865461061624,fricative,zuek,#S#ueq,InnSpell,mid
356,laminal,#_,&,z,u,s,grammatical,73.3,243.9,no,111,0.450266390204953,fricative,zu,#S#uq,InnSpell,high
357,laminal,#_,&,z,u,s,grammatical,17.83,207.74,no,112,0.0976865461061624,fricative,zuek,#S#ueq,InnSpell,mid
358,laminal,#_,&,z,u,s,grammatical,73.3,243.9,no,112,0.450266390204953,fricative,zu,#S#uq,InnSpell,high
359,laminal,#_,&,z,u,s,grammatical,17.83,207.74,no,112,0.0976865461061624,fricative,zuek,#S#ueq,InnSpell,mid
360,laminal,#_,&,z,u,s,grammatical,73.3,243.9,no,112,0.450266390204953,fricative,zu,#S#uq,InnSpell,high
361,laminal,#_,&,z,u,s,grammatical,73.3,243.9,no,113,0.450266390204953,fricative,zu,#S#uq,InnSpell,high
362,laminal,#_,&,z,u,s,grammatical,17.83,207.74,no,113,0.0976865461061624,fricative,zuek,#S#ueq,InnSpell,mid
363,laminal,#_,&,z,u,s,grammatical,73.3,243.9,no,114,0.450266390204953,fricative,zu,#S#u,InnSpell,high
364,laminal,#_,&,z,u,s,grammatical,17.83,207.74,no,114,0.0976865461061624,fricative,zuek,#S#ueq,InnSpell,mid
365,laminal,#_,&,z,u,s,grammatical,73.3,243.9,no,114,0.450266390204953,fricative,zu,#S#u,InnSpell,high
366,laminal,#_,&,z,u,s,grammatical,17.83,207.74,no,114,0.0976865461061624,fricative,zuek,#S#ueq,InnSpell,mid
367,laminal,#_,&,z,u,s,grammatical,73.3,243.9,no,115,0.450266390204953,fricative,zu,#S#u,InnSpell,high
368,laminal,#_,&,z,u,s,grammatical,17.83,207.74,no,115,0.0976865461061624,fricative,zuek,#S#ueq,InnSpell,mid
369,laminal,#_,&,z,e,c,grammatical,12.19,27.65,no,115,0.00284579566568321,fricative,zergatik,#C#ergatiq,ConSpell,mid
370,laminal,#_,&,z,u,s,grammatical,73.3,243.9,no,116,0.450266390204953,fricative,zu,#S#uq,InnSpell,high
371,laminal,#_,&,z,u,s,grammatical,17.83,207.74,no,116,0.0976865461061624,fricative,zuek,#S#ueq,InnSpell,mid
372,laminal,#_,&,z,u,s,grammatical,73.3,243.9,no,116,0.450266390204953,fricative,zu,#S#uq,InnSpell,high
373,laminal,#_,&,z,u,s,grammatical,17.83,207.74,no,117,0.0976865461061624,fricative,zuek,#S#ueq,InnSpell,mid
374,laminal,#_,&,z,u,s,grammatical,73.3,243.9,no,117,0.450266390204953,fricative,zu,#S#uq,InnSpell,high
375,laminal,#_,&,z,u,s,grammatical,17.83,207.74,no,117,0.0976865461061624,fricative,zuek,#S#ueq,InnSpell,mid
376,laminal,#_,&,z,u,s,grammatical,73.3,243.9,no,117,0.450266390204953,fricative,zu,#S#uq,InnSpell,high
377,laminal,#_,&,z,u,s,grammatical,17.83,207.74,no,118,0.0976865461061624,fricative,zuek,#S#ueq,InnSpell,mid
378,laminal,#_,&,z,u,s,grammatical,73.3,243.9,no,118,0.450266390204953,fricative,zu,#S#uq,InnSpell,high
379,laminal,#_,&,z,u,s,grammatical,17.83,207.74,no,118,0.0976865461061624,fricative,zuek,#S#ueq,InnSpell,mid
380,laminal,#_,&,z,u,s,grammatical,73.3,243.9,no,118,0.450266390204953,fricative,zu,#S#uq,InnSpell,high
381,laminal,#_,&,z,u,s,grammatical,17.83,207.74,no,119,0.0976865461061624,fricative,zuek,#S#ueq,InnSpell,mid
382,laminal,#_,&,z,u,s,grammatical,73.3,243.9,no,119,0.450266390204953,fricative,zu,#S#uq,InnSpell,high
383,laminal,#_,&,z,u,s,grammatical,17.83,207.74,no,120,0.0976865461061624,fricative,zuek,#S#ueq,InnSpell,mid
384,laminal,#_,&,z,u,s,grammatical,73.3,243.9,no,120,0.450266390204953,fricative,zu,#S#uq,InnSpell,high
385,laminal,#_,&,z,u,s,grammatical,17.83,207.74,no,120,0.0976865461061624,fricative,zuek,#S#ueq,InnSpell,mid
386,laminal,#_,&,z,u,s,grammatical,73.3,243.9,no,120,0.450266390204953,fricative,zu,#S#uq,InnSpell,high
387,laminal,#_,&,z,u,s,grammatical,17.83,207.74,no,121,0.0976865461061624,fricative,zuek,#S#ueq,InnSpell,mid
388,laminal,#_,&,z,u,s,grammatical,73.3,243.9,no,121,0.450266390204953,fricative,zu,#S#uq,InnSpell,high
389,laminal,#_,&,z,u,s,grammatical,17.83,207.74,no,121,0.0976865461061624,fricative,zuek,#S#ueq,InnSpell,mid
390,laminal,#_,&,z,u,s,grammatical,73.3,243.9,no,121,0.450266390204953,fricative,zu,#S#uq,InnSpell,high
391,laminal,#_,&,z,u,s,grammatical,17.83,207.74,no,122,0.0976865461061624,fricative,zuek,#S#ueq,InnSpell,mid
392,laminal,#_,&,z,u,s,grammatical,73.3,243.9,no,123,0.450266390204953,fricative,zu,#S#u,InnSpell,high
393,laminal,#_,&,z,u,s,grammatical,17.83,207.74,no,123,0.0976865461061624,fricative,zuek,#S#ueq,InnSpell,mid
394,laminal,#_,&,z,u,s,grammatical,73.3,243.9,no,123,0.450266390204953,fricative,zu,#S#u,InnSpell,high
395,laminal,#_,&,z,u,s,grammatical,17.83,207.74,no,123,0.0976865461061624,fricative,zuek,#S#ueq,InnSpell,mid
396,laminal,#_,&,z,u,s,grammatical,73.3,243.9,no,123,0.450266390204953,fricative,zu,#S#u,InnSpell,high
397,laminal,#_,&,z,u,s,grammatical,17.83,207.74,no,124,0.0976865461061624,fricative,zuek,#S#ueq,InnSpell,mid
398,laminal,#_,&,z,u,s,grammatical,73.3,243.9,no,124,0.450266390204953,fricative,zu,#S#u,InnSpell,high
399,laminal,#_,&,z,u,s,grammatical,17.83,207.74,no,124,0.0976865461061624,fricative,zuek,#S#ueq,InnSpell,mid
400,laminal,#_,&,z,u,s,grammatical,73.3,243.9,no,125,0.450266390204953,fricative,zu,#S#u,InnSpell,high
401,laminal,#_,&,z,u,s,grammatical,17.83,207.74,no,125,0.0976865461061624,fricative,zuek,#S#ueq,InnSpell,mid
402,laminal,#_,&,z,u,s,grammatical,73.3,243.9,no,125,0.450266390204953,fricative,zu,#S#u,InnSpell,high
403,laminal,#_,&,z,u,s,grammatical,17.83,207.74,no,125,0.0976865461061624,fricative,zuek,#S#ueq,InnSpell,mid
404,laminal,#_,&,z,e,z,grammatical,677.35,41.83,no,126,1.00485247356585,fricative,edin,#Z#edattela,ConSpell,high
405,laminal,#_,&,z,u,s,grammatical,73.3,243.9,no,126,0.450266390204953,fricative,zu,#S#u,InnSpell,high
406,laminal,#_,&,z,u,s,grammatical,17.83,207.74,no,126,0.0976865461061624,fricative,zuek,#S#ueq,InnSpell,mid
407,laminal,#_,&,z,u,s,grammatical,73.3,243.9,no,126,0.450266390204953,fricative,zu,#S#u,InnSpell,high
408,laminal,#_,&,z,u,s,grammatical,17.83,207.74,no,127,0.0976865461061624,fricative,zuek,#S#ueq,InnSpell,mid
409,laminal,#_,&,z,u,s,grammatical,73.3,243.9,no,127,0.450266390204953,fricative,zu,#S#u,InnSpell,high
410,laminal,#_,&,z,u,s,grammatical,17.83,207.74,no,127,0.0976865461061624,fricative,zuek,#S#ueq,InnSpell,mid
411,laminal,#_,&,z,e,z,grammatical,0.5,14.18,no,128,-0.793697945812142,fricative,zeren,#Z#eren,ConSpell,mid
412,laminal,#_,&,z,u,s,grammatical,73.3,243.9,no,128,0.450266390204953,fricative,zu,#S#uq,InnSpell,high
413,laminal,#_,&,z,u,s,grammatical,17.83,207.74,no,129,0.0976865461061624,fricative,zuek,#S#ueq,InnSpell,mid
414,laminal,#_,&,z,u,s,grammatical,73.3,243.9,no,129,0.450266390204953,fricative,zu,#S#uq,InnSpell,high
415,laminal,#_,&,z,u,s,grammatical,17.83,207.74,no,129,0.0976865461061624,fricative,zuek,#S#ueq,InnSpell,mid
416,laminal,#_,&,z,u,s,grammatical,73.3,243.9,no,129,0.450266390204953,fricative,zu,#S#uq,InnSpell,high
417,laminal,#_,&,z,u,s,grammatical,17.83,207.74,no,130,0.0976865461061624,fricative,zuek,#S#ueq,InnSpell,mid
418,laminal,#_,&,z,u,s,grammatical,73.3,243.9,no,130,0.450266390204953,fricative,zu,#S#uq,InnSpell,high
419,laminal,#_,&,z,u,s,grammatical,17.83,207.74,no,131,0.0976865461061624,fricative,zuek,#S#ueq,InnSpell,mid
420,laminal,#_,&,z,u,s,grammatical,73.3,243.9,no,131,0.450266390204953,fricative,zu,#S#uq,InnSpell,high
421,laminal,#_,&,z,u,s,grammatical,17.83,207.74,no,131,0.0976865461061624,fricative,zuek,#S#ueq,InnSpell,mid
422,laminal,#_,&,z,u,s,grammatical,73.3,243.9,no,132,0.450266390204953,fricative,zu,#S#uq,InnSpell,high
423,laminal,#_,&,z,u,s,grammatical,17.83,207.74,no,132,0.0976865461061624,fricative,zuek,#S#ueq,InnSpell,mid
424,laminal,#_,&,z,u,s,grammatical,73.3,243.9,no,133,0.450266390204953,fricative,zu,#S#uq,InnSpell,high
425,laminal,#_,&,z,u,s,grammatical,17.83,207.74,no,133,0.0976865461061624,fricative,zuek,#S#ueq,InnSpell,mid
426,laminal,#_,&,z,u,s,grammatical,73.3,243.9,no,133,0.450266390204953,fricative,zu,#S#uq,InnSpell,high
427,laminal,#_,&,z,u,s,grammatical,17.83,207.74,no,133,0.0976865461061624,fricative,zuek,#S#ueq,InnSpell,mid
428,laminal,#_,&,z,u,s,grammatical,73.3,243.9,no,134,0.450266390204953,fricative,zu,#S#uq,InnSpell,high
429,laminal,#_,&,z,u,s,grammatical,17.83,207.74,no,134,0.0976865461061624,fricative,zuek,#S#ueq,InnSpell,mid
430,laminal,#_,&,z,u,s,grammatical,73.3,243.9,no,135,0.450266390204953,fricative,zu,#S#u,InnSpell,high
431,laminal,#_,&,z,u,s,grammatical,17.83,207.74,no,135,0.0976865461061624,fricative,zuek,#S#ueq,InnSpell,mid
432,laminal,#_,&,z,u,s,grammatical,73.3,243.9,no,136,0.450266390204953,fricative,zu,#S#u,InnSpell,high
433,laminal,#_,&,z,u,s,grammatical,17.83,207.74,no,136,0.0976865461061624,fricative,zuek,#S#ueq,InnSpell,mid
434,laminal,#_,&,z,u,s,grammatical,73.3,243.9,no,136,0.450266390204953,fricative,zu,#S#u,InnSpell,high
435,laminal,#_,&,z,u,s,grammatical,17.83,207.74,no,136,0.0976865461061624,fricative,zuek,#S#ueq,InnSpell,mid
436,laminal,#_,&,z,u,s,grammatical,73.3,243.9,no,137,0.450266390204953,fricative,zu,#S#u,InnSpell,high
437,laminal,#_,&,z,u,s,grammatical,17.83,207.74,no,137,0.0976865461061624,fricative,zuek,#S#ueq,InnSpell,mid
438,laminal,#_,&,z,u,s,grammatical,73.3,243.9,no,137,0.450266390204953,fricative,zu,#S#u,InnSpell,high
439,laminal,#_,&,z,u,s,grammatical,17.83,207.74,no,137,0.0976865461061624,fricative,zuek,#S#ueq,InnSpell,mid
440,laminal,#_,&,z,u,s,grammatical,73.3,243.9,no,138,0.450266390204953,fricative,zu,#S#u,InnSpell,high
441,laminal,#_,&,z,u,s,grammatical,17.83,207.74,no,138,0.0976865461061624,fricative,zuek,#S#ueq,InnSpell,mid
442,laminal,#_,&,z,e,z,grammatical,677.35,41.83,no,138,1.00485247356585,fricative,edin,#Z#edala,ConSpell,high
443,laminal,#_,&,z,e,z,grammatical,677.35,41.83,no,138,1.00485247356585,fricative,edin,#Z#edatela,ConSpell,high
444,laminal,#_,&,z,u,s,grammatical,73.3,243.9,no,139,0.450266390204953,fricative,zu,#S#u,InnSpell,high
445,laminal,#_,&,z,u,s,grammatical,17.83,207.74,no,139,0.0976865461061624,fricative,zuek,#S#ueq,InnSpell,mid
446,laminal,#_,&,z,u,s,grammatical,73.3,243.9,no,139,0.450266390204953,fricative,zu,#S#u,InnSpell,high
447,laminal,#_,&,z,u,s,grammatical,17.83,207.74,no,139,0.0976865461061624,fricative,zuek,#S#ueq,InnSpell,mid
448,laminal,#_,&,z,u,s,grammatical,73.3,243.9,no,140,0.450266390204953,fricative,zu,#S#u,InnSpell,high
449,laminal,#_,&,z,u,s,grammatical,17.83,207.74,no,140,0.0976865461061624,fricative,zuek,#S#ueq,InnSpell,mid
450,laminal,#_,&,z,u,s,grammatical,73.3,243.9,no,140,0.450266390204953,fricative,zu,#S#u,InnSpell,high
451,laminal,#_,&,z,u,s,grammatical,17.83,207.74,no,140,0.0976865461061624,fricative,zuek,#S#ueq,InnSpell,mid
452,laminal,#_,&,z,u,s,grammatical,73.3,243.9,no,141,0.450266390204953,fricative,zu,#S#u,InnSpell,high
453,laminal,#_,&,z,u,s,grammatical,17.83,207.74,no,141,0.0976865461061624,fricative,zuek,#S#ueq,InnSpell,mid
454,laminal,#_,&,z,u,s,grammatical,73.3,243.9,no,142,0.450266390204953,fricative,zu,#S#uq,InnSpell,high
455,laminal,#_,&,z,u,s,grammatical,17.83,207.74,no,142,0.0976865461061624,fricative,zuek,#S#ueq,InnSpell,mid
456,laminal,#_,&,z,u,s,grammatical,73.3,243.9,no,142,0.450266390204953,fricative,zu,#S#uq,InnSpell,high
457,laminal,#_,&,z,u,s,grammatical,17.83,207.74,no,143,0.0976865461061624,fricative,zuek,#S#ueq,InnSpell,mid
458,laminal,#_,&,z,u,s,grammatical,73.3,243.9,no,143,0.450266390204953,fricative,zu,#S#uq,InnSpell,high
459,laminal,#_,&,z,u,s,grammatical,17.83,207.74,no,143,0.0976865461061624,fricative,zuek,#S#ueq,InnSpell,mid
460,laminal,#_,&,z,u,s,grammatical,73.3,243.9,no,143,0.450266390204953,fricative,zu,#S#uq,InnSpell,high
461,laminal,#_,&,z,u,s,grammatical,17.83,207.74,no,144,0.0976865461061624,fricative,zuek,#S#ueq,InnSpell,mid
462,laminal,#_,&,z,u,s,grammatical,73.3,243.9,no,144,0.450266390204953,fricative,zu,#S#uq,InnSpell,high
463,laminal,#_,&,z,u,s,grammatical,17.83,207.74,no,144,0.0976865461061624,fricative,zuek,#S#ueq,InnSpell,mid
464,laminal,#_,&,z,u,s,grammatical,73.3,243.9,no,144,0.450266390204953,fricative,zu,#S#uq,InnSpell,high
465,laminal,#_,&,z,u,s,grammatical,17.83,207.74,no,145,0.0976865461061624,fricative,zuek,#S#ueq,InnSpell,mid
466,laminal,#_,&,z,u,s,grammatical,73.3,243.9,no,145,0.450266390204953,fricative,zu,#S#uq,InnSpell,high
467,laminal,#_,&,z,u,s,grammatical,17.83,207.74,no,145,0.0976865461061624,fricative,zuek,#S#ueq,InnSpell,mid
468,laminal,#_,&,z,u,s,grammatical,73.3,243.9,no,146,0.450266390204953,fricative,zu,#S#uq,InnSpell,high
469,laminal,#_,&,z,u,s,grammatical,17.83,207.74,no,146,0.0976865461061624,fricative,zuek,#S#ueq,InnSpell,mid
470,laminal,#_,&,z,u,s,grammatical,73.3,243.9,no,146,0.450266390204953,fricative,zu,#S#uq,InnSpell,high
471,laminal,#_,&,z,u,s,grammatical,73.3,243.9,no,147,0.450266390204953,fricative,zu,#S#uq,InnSpell,high
472,laminal,#_,&,z,u,s,grammatical,17.83,207.74,no,147,0.0976865461061624,fricative,zuek,#S#ueq,InnSpell,mid
473,laminal,#_,&,z,e,s,grammatical,0.5,14.18,no,148,-0.793697945812142,fricative,zeren,#S#eren,InnSpell,mid
475,laminal,#_,&,z,u,s,grammatical,73.3,243.9,no,149,0.450266390204953,fricative,zu,#S#uc,InnSpell,high
