word_string,word_type,word_gender,word_represents_animate,word_num_letters,word_frequency,concreteness_n,concreteness_mean,concreteness_median,concreteness_stddev,concreteness_min,concreteness_max,subjective_frequency_n,subjective_frequency_mean,subjective_frequency_median,subjective_frequency_stddev,subjective_frequency_min,subjective_frequency_max,imageability_n,imageability_mean,imageability_median,imageability_stddev,imageability_min,imageability_max,age_of_acquisition_n,age_of_acquisition_mean,age_of_acquisition_median,age_of_acquisition_stddev,age_of_acquisition_min,age_of_acquisition_max,rt_milliseconds_mean,rt_milliseconds_median,rt_milliseconds_stddev,rt_milliseconds_min,rt_milliseconds_max,rt_milliseconds_n
smicalica,Nc,f,inanimate,9,2110,29,3.06896551724,3,1.28468524208,1,5,29,2.48275862069,2,1.22109870411,1,5,30,2.6,3,1.28062484749,1,5,30,9.53333333333,8.5,3.0521395046,4,17,808.7931034482758,727,316.6881498200607,437,1605,29
razlog,Nc,m,inanimate,6,466108,29,3.31034482759,3,1.41673369546,1,5,29,4.1724137931,4,0.912328038298,1,5,30,2.9,3,1.44568322948,1,5,30,6.3,7,2.08406653765,3,10,614.448275862069,516,272.3863571954493,407,1715,29
kupac,Nc,m,animate,5,123213,29,4.37931034483,5,1.03102871639,1,5,29,3.8275862069,4,1.05271293258,1,5,30,4.5,5,0.957427107756,1,5,30,6.76666666667,6.5,2.67934486188,3,14,551.3548387096774,525,143.46789382694578,379,1085,31
rodnost,Nc,f,inanimate,7,986,29,2.96551724138,3,1.35144261671,1,5,29,2.72413793103,3,1.14158243843,1,5,30,3.06666666667,3,1.5260697523,1,5,30,12.3333333333,12,4.29211162742,4,27,802.3333333333334,643,636.0302710933862,463,3993,30
leš,Nc,m,animate,3,9352,29,4.37931034483,5,0.847462463962,2,5,29,3,3,0.982607368881,1,5,30,4.5,5,0.84656167328,2,5,30,10.2,10,2.37205958329,6,15,653.0645161290323,581,403.41409126635386,377,2751,31
duh,Nc,m,inanimate,3,164217,29,2.89655172414,3,1.44663289403,1,5,29,3.34482758621,3,1.05946837902,1,5,30,4.53333333333,5,0.921351664072,2,5,30,5.4,5,1.54056266777,3,9,529.6451612903226,533,96.27168098220673,379,837,31
bruto,Nc,m,inanimate,5,1215,29,2.75862068966,2,1.24997027313,1,5,29,2.68965517241,2,1.11736908593,1,5,30,2.73333333333,2.5,1.48174071806,1,5,30,15,15,2.75680975042,9,20,682.4333333333333,657.5,156.99916172263212,475,1087,30
gredica,Nc,f,inanimate,7,2888,29,3.75862068966,4,1.30397726905,1,5,29,2.86206896552,3,1.1955128154,1,5,30,4.06666666667,4.5,1.26315302143,1,5,30,8.46666666667,8.5,3.04119859412,3,15,977.8636363636364,738.5,757.8283695285745,383,3792,22
kapetan,Nc,m,animate,7,48450,29,4.34482758621,5,0.956857719001,1,5,29,3.51724137931,3,0.932948224722,2,5,30,4.66666666667,5,0.7453559925,2,5,30,6.03333333333,6,2.00803939758,3,12,610.3103448275862,547,204.52542689432389,406,1274,29
izobilje,Nc,n,inanimate,8,4919,29,3.24137931034,3,1.19352195172,1,5,29,3.10344827586,3,0.92269573519,2,5,29,3.48275862069,4,1.42926770869,1,5,29,10.5172413793,10,3.10306511045,5,17,770.0909090909091,694,291.0467004076525,445,1575,22
sadržaj,Nc,m,inanimate,7,215130,29,3.48275862069,4,1.10237016298,1,5,29,4.03448275862,4,0.88989571728,2,5,30,3.8,4,1.10754984839,1,5,30,8.36666666667,8,1.53803626601,6,13,666.65625,525,406.81180632588456,344,2154,32
tisak,Nc,m,inanimate,5,38876,29,4,4,1.08278058401,1,5,29,3.58620689655,4,1.09912947935,1,5,30,4.33333333333,5,0.906764700582,2,5,30,8.9,9,2.37135685491,4,14,574.7916666666666,552,127.25632440648785,405,1007,24
ispaša,Nc,f,inanimate,6,2207,29,3.51724137931,4,1.16325019265,1,5,29,2.93103448276,3,1.1426235535,1,5,30,4.13333333333,4.5,1.05619863452,1,5,30,8.83333333333,9,2.45062350343,3,13,896.8888888888889,833,337.61200997749734,467,1902,18
važnost,Nc,f,inanimate,7,88316,29,2.79310344828,3,1.26978983721,1,5,28,3.85714285714,4,1.02519286389,1,5,30,2.93333333333,3,1.43604394857,1,5,30,8.06666666667,8,2.51572830188,2,15,612.0333333333333,542.5,241.20566175852468,390,1579,30
građanin,Nc,m,animate,8,369863,30,4.26666666667,5,1.06249183003,1,5,30,3.76666666667,4,1.256538455,1,5,30,3.86666666667,4,1.23107902084,1,5,30,8.3,8,2.63502055653,2,14,611.6666666666666,545.5,151.46205341004855,405,920,24
budnica,Nc,f,inanimate,7,1278,30,3.53333333333,4,1.14697670227,1,5,30,2.06666666667,2,1.03064165558,1,5,30,3.43333333333,4,1.256538455,1,5,30,12.8333333333,13,4.13185457419,4,21,727.5357142857143,590.5,350.7523640682567,353,1816,28
radnik,Nc,m,animate,6,243872,30,4.73333333333,5,0.512076383191,3,5,30,3.66666666667,4,1.39841179756,1,5,30,4.46666666667,5,0.95684667296,1,5,30,6.63333333333,7,2.41499942489,2,13,532.9,529.5,98.16992656999709,370,797,30
plast,Nc,m,inanimate,5,834,29,3.34482758621,4,1.46865789235,1,5,30,2.36666666667,2,1.27758452645,1,5,30,3.56666666667,4,1.45334862377,1,5,28,10.1785714286,10,3.60608188074,4,20,1216.3333333333333,1006,948.5057923361555,385,3999,15
podloga,Nc,f,inanimate,7,56848,30,3.4,3.5,1.42828568571,1,5,30,3.36666666667,3.5,1.1967548714,1,5,30,4.13333333333,4.5,1.02415276638,2,5,30,8.23333333333,8,2.9289740335,2,13,640.6521739130435,575,206.49886829882544,373,1223,23
sila,Nc,f,inanimate,4,108748,30,3.1,3,1.27410099024,1,5,30,3.4,4,1.1430952133,1,5,30,3.23333333333,3,1.33374993492,1,5,30,9.63333333333,9.5,2.72621023075,5,14,529.6521739130435,518,68.22796593749794,438,704,23
postavka,Nc,f,inanimate,8,29560,30,2.8,3,1.24899959968,1,5,30,3.43333333333,3,1.08576649833,1,5,30,3.06666666667,3,1.23648246607,1,5,30,10.8666666667,11.5,2.76566246836,3,16,626.7741935483871,575,184.3009693730013,401,1165,31
uređenje,Nc,n,inanimate,8,85555,30,3.26666666667,3,1.23648246607,1,5,30,3.13333333333,3,1.14697670227,1,5,30,3.46666666667,4,1.05619863452,1,5,30,9.66666666667,10,2.46756740311,2,14,622.4583333333334,565,158.04264123734254,388,945,24
jezgra,Nc,f,inanimate,6,35801,30,3.4,3.5,1.3316656237,1,5,30,3.23333333333,3,1.11604460285,1,5,30,3.9,4,1.19303534454,1,5,30,10.6666666667,10,1.92064803879,7,15,554.2666666666667,535.5,134.64843964506449,370,1043,30
ništica,Nc,f,inanimate,7,2060,30,3.63333333333,4,1.30341431973,1,5,30,2.66666666667,2.5,1.22020034785,1,5,30,3.53333333333,4,1.4079141388,1,5,30,10.9333333333,10,2.3935097428,5,16,941.6666666666666,840,512.6134346009021,527,2894,21
pukovnik,Nc,m,animate,8,11030,29,4.10344827586,5,1.18452165775,1,5,29,3.1724137931,3,1.14677856195,1,5,30,4.33333333333,5,1.22020034785,1,5,30,8.7,9,3.3580748453,3,17,616.695652173913,612,145.36675710473233,403,1011,23
stol,Nc,m,inanimate,4,283467,30,4.63333333333,5,0.657436097444,3,5,30,4.13333333333,5,1.23107902084,1,5,30,4.76666666667,5,0.667499479817,2,5,30,3.76666666667,3,1.80154254892,1,10,550.2758620689655,491,201.8910414328418,393,1336,29
pedagog,Nc,m,animate,7,10172,29,3.68965517241,4,1.11736908593,1,5,29,3.1724137931,3,0.985024610833,1,5,30,4.4,5,0.8,2,5,30,8.03333333333,7,2.19823161251,6,15,666.3793103448276,584,385.4569101166176,391,2576,29
nasljeđe,Nc,n,inanimate,8,10501,30,3.73333333333,4,1.03064165558,2,5,30,3,3,1,1,5,30,3.53333333333,3,1.11753697428,2,5,30,9.86666666667,10,2.20201927532,5,15,529.88,512,83.6332868340511,434,818,25
galaktika,Nc,f,inanimate,9,1715,30,3.93333333333,4,0.928559218479,2,5,30,2.9,3,1.16476034731,1,5,30,3.9,4,1.04403065089,1,5,30,10,10,3.02214052177,4,17,733.6666666666666,646,293.86209917805553,447,1744,21
suživot,Nc,m,inanimate,7,10313,30,3.2,3,1.32664991614,1,5,30,3.16666666667,3,1.06718737291,1,5,30,3.76666666667,4,1.08576649833,1,5,30,9.33333333333,10,2.48103920879,3,14,711.8,657,199.49512136459845,409,1197,30
nekton,Nc,m,animate,6,3,29,2.37931034483,2,1.51802487607,1,5,30,2.23333333333,1,1.5638272141,1,5,27,2.07407407407,1,1.46378317373,1,5,21,15.7142857143,15,4.8417121838,5,24,858,636,551.2228829309126,489,1671,4
jaz,Nc,m,inanimate,3,6931,30,3.03333333333,3,1.42556031869,1,5,30,2.86666666667,3,1.33499895963,1,5,30,3,3,1.48323969742,1,5,30,11.4333333333,11,3.55605899214,3,17,807.0416666666666,655.5,439.42734267766457,443,2361,24
ured,Nc,m,inanimate,4,173807,30,4.16666666667,4,1.00277393043,1,5,30,3.6,4,1.01980390272,1,5,30,4.43333333333,5,0.882546819658,2,5,30,7.13333333333,8,3.35393632749,2,20,575.304347826087,526,161.51933033276927,398,1157,23
komedija,Nc,f,inanimate,8,31936,30,3.86666666667,4,1.05619863452,2,5,30,3.9,4,0.943398113206,1,5,30,3.9,4,1.10604400154,1,5,30,7.93333333333,8,2.26470503353,3,13,535.4166666666666,518.5,94.71693144020912,388,784,24
izgradnja,Nc,f,inanimate,9,161963,30,3.8,4,1.07703296143,2,5,30,3.4,3.5,1.01980390272,1,5,30,4.06666666667,4,0.891939210684,2,5,30,8.63333333333,8.5,2.73840991981,3,15,591.0357142857143,583.5,110.21443144829492,414,872,28
krhotina,Nc,f,inanimate,8,3139,30,4.16666666667,4,0.81989159175,2,5,30,3.1,3,1.0115993937,1,5,30,4,4,1.15470053838,1,5,30,9,9,2.79284800875,3,15,736.551724137931,696,269.9812938238098,481,1773,29
činjenica,Nc,f,inanimate,9,349830,30,3.03333333333,3,1.3287420952,1,5,30,4.06666666667,4,0.928559218479,2,5,30,3.06666666667,3,1.38884444373,1,5,30,9,9,2.75680975042,1,15,581.36,542,170.46062106343896,426,1079,25
posteljica,Nc,f,inanimate,10,3689,30,3.96666666667,4,1.1685698762,1,5,30,2.43333333333,2,1.08576649833,1,5,29,4.24137931034,5,1.10344827586,1,5,29,11,11,3.61033000689,2,17,728.2916666666666,655,327.79918019456954,441,2012,24
kolo,Nc,n,inanimate,4,164037,30,3.93333333333,4,1.12348663642,1,5,30,2.8,3,1.13724814062,1,5,30,4.26666666667,5,1.03064165558,2,5,30,6.93333333333,6.5,2.75600354781,2,12,564.4545454545455,508.5,140.5752559926625,374,897,22
negodovanje,Nc,n,inanimate,11,6210,30,3.23333333333,3,1.22972444971,1,5,30,3,3,0.894427191,2,5,30,3.1,3,1.04403065089,2,5,30,10,10,3.53081671383,4,17,875.5,735,403.63489744419104,523,2410,24
prsa,Nc,n,inanimate,4,22808,30,4.43333333333,5,0.803464719546,3,5,30,3.73333333333,4,0.963788819653,1,5,30,4.46666666667,5,0.991071249821,2,5,30,6.8,7,2.67581763205,2,14,602,568,246.2094298221198,374,1620,25
utjecaj,Nc,m,inanimate,7,177333,30,3.03333333333,3,1.1967548714,1,5,30,3.96666666667,4,1.11005505369,1,5,30,3,3,1.31656117721,1,5,30,7.8,8,2.54820198048,2,15,559.741935483871,523,107.60110524275466,425,823,31
mehaničar,Nc,m,animate,9,6711,30,4.23333333333,4.5,0.955103252126,2,5,30,3.63333333333,3,1.0482790129,2,5,30,4.53333333333,5,0.95684667296,1,5,30,6.46666666667,6,2.44585817705,3,12,603.5483870967741,567,121.08092024473478,405,869,31
vjetroelektrana,Nc,f,inanimate,15,4548,30,4.4,5,0.879393730552,2,5,30,2.56666666667,2,1.30851909509,1,5,30,4.1,5,1.13578166916,1,5,30,9.7,10,3.17437657921,3,15,979.5,724.5,949.2709997858792,463,5690,30
čas,Nc,m,inanimate,3,44327,30,3,3,1.29099444874,1,5,30,3.4,3.5,1.30639452948,1,5,30,3.13333333333,3,1.20369800568,1,5,30,7.46666666667,6.5,3.18049611783,3,15,602.6521739130435,528,285.8209243398982,409,1729,23
ovoj,Nc,m,inanimate,4,17321,30,3.26666666667,4,1.3646326327,1,5,30,4.03333333333,4.5,1.13968806649,1,5,30,3.66666666667,4,1.1352924244,1,5,30,7.93333333333,7,4.29676881182,1,16,826.1153846153846,675.5,346.7337107260356,411,1729,26
antika,Nc,f,inanimate,6,4574,30,3.7,4,1.03762549442,1,5,30,3.6,4,1.08320512062,1,5,30,3.76666666667,4,1.14552268516,2,5,30,11.1333333333,11,2.29104537033,5,15,648.2,561,374.48920767715947,356,2233,25
java,Nc,f,inanimate,4,5634,30,2.86666666667,2,1.28409068562,1,5,30,2.6,3,0.952190457139,1,5,30,2.93333333333,3,1.23648246607,1,5,30,11.1,11,2.9478805946,4,18,695.5925925925926,645,232.68884130120392,408,1391,27
klasa,Nc,f,inanimate,5,88414,30,3.26666666667,3,1.20922380981,1,5,30,3.13333333333,3,1.02415276638,1,5,30,3.06666666667,3,1.20922380981,1,5,30,11.4666666667,12,2.76566246836,6,18,605.304347826087,508,340.7098785534014,369,1989,23
starina,Nc,f,inanimate,7,4125,30,3.86666666667,4,1.17567947257,1,5,30,3,3,1.12546286774,1,5,30,3.66666666667,4,1.07496769977,1,5,30,10,10,2.81661735657,5,17,812.3,561.5,516.2736610591793,431,2586,30
tanker,Nc,m,inanimate,6,6828,30,4.03333333333,4,1.13968806649,1,5,30,2.56666666667,2,1.17426099692,1,5,30,3.86666666667,4,1.20369800568,1,5,30,10.4666666667,10,3.1276544282,5,19,769.3684210526316,693,255.16687579488834,471,1524,19
republika,Nc,f,inanimate,9,225945,30,3.73333333333,4,1.09341463112,1,5,30,4.03333333333,4,0.982626864866,1,5,30,3.53333333333,4,1.28409068562,1,5,30,7.86666666667,8,2.2764494772,4,12,608.7333333333333,554,200.7245381857561,411,1342,30
dobrobit,Nc,f,inanimate,8,27139,30,2.5,2,1.23153021346,1,5,30,3.16666666667,3,1.0354816378,1,5,30,3.03333333333,3,1.35359603362,1,5,30,10.5666666667,10,2.66687499186,5,17,598.695652173913,600,143.46441902329545,399,961,23
sezona,Nc,f,inanimate,6,375040,30,3.03333333333,3,1.1967548714,1,5,30,3.76666666667,4,1.08576649833,1,5,30,3.56666666667,4,1.33374993492,1,5,30,9.06666666667,8.5,2.46215804168,5,15,572.1724137931035,525,149.80512793185622,399,1087,29
motiv,Nc,m,inanimate,5,69839,30,2.96666666667,3,1.40198272299,1,5,30,3.6,4,0.916515138991,2,5,30,3.03333333333,3,1.30341431973,1,5,30,9.76666666667,10,1.94393644158,4,13,533.88,509,111.25770385311152,381,809,25
drum,Nc,m,inanimate,4,1107,30,3.3,3.5,1.3699148392,1,5,30,1.36666666667,1,0.795124029458,1,4,29,2.79310344828,3,1.42343223728,1,5,29,11.5517241379,11,3.81996756528,5,21,1166.6666666666667,1033,611.5249381668748,484,2247,9
gradnja,Nc,f,inanimate,7,122346,30,4.13333333333,4.5,1.08730042869,1,5,30,3.36666666667,3,1.01598337694,1,5,30,4.36666666667,4.5,0.706320670014,3,5,30,6.16666666667,5,2.92213772586,2,14,579.2758620689655,553,115.32621327339372,429,976,29
kuća,Nc,f,inanimate,4,599024,30,4.93333333333,5,0.249443825785,4,5,30,4.63333333333,5,0.706320670014,3,5,30,5,5,0,5,5,30,3.46666666667,3,1.5216949614,1,8,494.6666666666667,483,106.04499153606952,343,836,30
obrat,Nc,m,inanimate,5,7545,30,3.2,3,1.27540843131,1,5,30,3.03333333333,3,1.22429117815,1,5,30,2.9,3,1.3503086067,1,5,30,10,10,2.96647939484,3,18,674.5806451612904,603,316.8396833514334,331,2136,31
mozak,Nc,m,inanimate,5,110710,30,4.73333333333,5,0.891939210684,1,5,30,4.36666666667,5,0.835995746932,2,5,30,4.93333333333,5,0.249443825785,4,5,30,7,6.5,3.04412001515,3,17,545.0357142857143,505.5,191.27186045828748,378,1253,28
potpora,Nc,f,inanimate,7,133720,30,3.2,3,1.24899959968,1,5,30,3.73333333333,4,0.813770374382,2,5,30,3.43333333333,3,1.05461946797,1,5,30,8.5,8.5,2.71722898066,4,15,733.4583333333334,545.5,897.7757044940068,430,4927,24
udarac,Nc,m,inanimate,6,97797,30,4.6,5,0.840634680861,2,5,30,3.73333333333,4,1.06249183003,2,5,30,4.56666666667,5,0.615539510421,3,5,30,5.3,4,2.42418371141,2,12,543.92,547,99.11269679847615,357,827,25
tehnologija,Nc,f,inanimate,11,181434,30,4.26666666667,4,0.813770374382,2,5,30,4.43333333333,5,0.989388138644,1,5,30,4.36666666667,4.5,0.706320670014,3,5,30,8.73333333333,9,3.25508149753,2,20,679.96,597,273.3043907440932,394,1613,25
postojanost,Nc,f,inanimate,11,4600,30,2.93333333333,3,1.3646326327,1,5,30,3.46666666667,4,1.20369800568,1,5,30,2.46666666667,2,1.14697670227,1,5,30,10.8,10.5,2.73739535569,6,17,690.1666666666666,574.5,338.2014664132283,403,2131,24
odgoj,Nc,m,inanimate,5,70285,30,3.3,3,1.00498756211,1,5,30,4.03333333333,4,0.87496031656,2,5,30,3.36666666667,3.5,1.1685698762,1,5,30,8.13333333333,8,2.70472837001,4,15,608.92,533,299.39396008158434,349,1952,25
slitina,Nc,f,inanimate,7,746,30,3.3,3,1.39403491109,1,5,30,1.7,1,1.1874342087,1,5,29,2.86206896552,3,1.52505823362,1,5,29,13.3448275862,13,3.21929379779,7,21,875.6875,820.5,244.14878489696946,461,1378,16
sjednica,Nc,f,inanimate,8,133675,30,4.13333333333,4,0.991071249821,2,5,30,3.03333333333,3,1.07960898271,1,5,30,4.1,4,1.0115993937,2,5,30,10.2333333333,10,2.61640126043,7,17,681.2916666666666,581.5,198.27790755197213,441,1108,24
citoplazma,Nc,f,inanimate,10,409,30,3.96666666667,5,1.35359603362,1,5,30,1.76666666667,1.5,1.02252411001,1,5,30,4.13333333333,4,0.884433277428,2,5,30,11.9,12,1.75783958312,8,15,627.3333333333334,583.5,155.06824600652524,463,1297,30
zaleđe,Nc,n,inanimate,6,15751,30,3.6,3.5,1.28062484749,2,5,30,2.36666666667,2,1.22429117815,1,5,30,3.23333333333,3,1.17426099692,1,5,30,11.0333333333,10,2.60106815665,7,20,638.7857142857143,612,146.19073212324426,454,1125,28
lice,Nc,n,inanimate,4,228652,30,4.73333333333,5,0.679869268479,2,5,30,4.73333333333,5,0.512076383191,3,5,30,4.93333333333,5,0.249443825785,4,5,30,4.3,3.5,2.34022790913,2,12,544.9565217391304,520,133.1313357897755,401,1041,23
fakultet,Nc,m,inanimate,8,170366,30,4.6,5,0.916515138991,1,5,30,4.83333333333,5,0.37267799625,4,5,30,4.73333333333,5,0.442216638714,4,5,30,8.7,8.5,2.36854385647,5,14,566.2758620689655,543,145.62449179597996,388,983,29
zlostavljanje,Nc,n,inanimate,13,25333,30,4.23333333333,4,0.803464719546,3,5,30,3.16666666667,3,1.06718737291,1,5,30,4.26666666667,4.5,0.891939210684,2,5,30,9.2,9,2.46846781088,4,18,657.3666666666667,640,184.17822764982262,416,1319,30
terme,Nc,f,inanimate,5,2863,30,4.26666666667,5,0.963788819653,2,5,30,2.4,2,1.1430952133,1,5,30,4.43333333333,5,0.803464719546,2,5,30,9.63333333333,9.5,2.67685553506,5,15,1206.5,962,1072.0016536622252,539,4466,12
plod,Nc,m,inanimate,4,66254,30,4.43333333333,5,0.882546819658,2,5,30,3.16666666667,3,1.12792828771,1,5,30,4.6,5,0.611010092661,3,5,30,7.13333333333,7,2.52630604287,4,14,560.9354838709677,550,112.08923096767472,430,864,31
zatišje,Nc,n,inanimate,7,2219,30,2.9,3,1.24766448481,1,5,30,2.4,2,1.25432584815,1,5,29,3.06896551724,3,1.36283261003,1,5,29,10.5517241379,10,2.91944972255,6,20,704.6111111111111,706,151.38503263062424,347,980,18
krilo,Nc,n,inanimate,5,53385,30,4.5,5,0.991631652043,2,5,30,3.2,3,1.22202018532,1,5,30,4.83333333333,5,0.37267799625,4,5,30,5.5,5,2.57875939165,3,15,644,568.5,430.98011795089286,388,2864,30
podanik,Nc,m,animate,7,4443,30,3.96666666667,4,0.91226214556,2,5,30,2.46666666667,2,1.28409068562,1,5,30,3.86666666667,4,0.991071249821,2,5,30,9.53333333333,9,3.31394360577,3,20,690.3214285714286,679,175.3916366035627,461,1219,28
organizatorica,Nc,f,animate,14,2216,30,4.36666666667,5,0.982626864866,2,5,30,3.03333333333,3,1.11005505369,1,5,30,3.93333333333,4,1.03064165558,2,5,30,8.96666666667,9,2.84585468513,5,16,722.2758620689655,608,379.0649111914102,418,2334,29
osnivačica,Nc,f,animate,10,1877,30,4.13333333333,5,1.20369800568,1,5,30,2.96666666667,3,1.07960898271,1,5,30,3.9,4,1.04403065089,2,5,30,8.56666666667,9,2.49911095303,3,14,682.7241379310345,640,178.50188005246895,456,1300,29
pravilo,Nc,n,inanimate,7,207187,30,3.56666666667,4,1.28279209366,1,5,30,4.33333333333,4,0.7453559925,2,5,30,3.56666666667,3.5,1.33374993492,1,5,30,5.93333333333,5,2.76807193227,3,16,552.2068965517242,521,140.40232479514637,384,1037,29
horda,Nc,f,animate,5,5807,30,4.13333333333,4,0.95684667296,2,5,30,2.53333333333,3,1.30979218029,1,5,30,4.13333333333,4,0.921351664072,2,5,30,10.2,10,2.56124969497,5,15,955.4117647058823,750,481.9070266689843,589,2267,17
staklo,Nc,n,inanimate,6,53212,30,4.66666666667,5,0.942809041582,1,5,30,4.16666666667,4,0.81989159175,3,5,30,4.93333333333,5,0.249443825785,4,5,30,5.26666666667,5,2.04830553276,3,10,625.3870967741935,521,331.67159233387827,370,2213,31
energent,Nc,m,inanimate,8,11302,30,3.56666666667,4,1.35851225815,1,5,30,1.9,2,1.04403065089,1,5,29,3,3,1.3130643286,1,5,28,12.9642857143,13,2.5281577547,8,20,890.3809523809524,838,267.2688676577346,495,1633,21
zrno,Nc,n,inanimate,4,17248,30,4.7,5,0.737111479583,2,5,30,3.03333333333,3,1.13968806649,1,5,30,4.8,5,0.4,4,5,30,6.16666666667,5.5,2.60874597375,3,14,538.48,515,93.15404804229748,422,725,25
igra,Nc,f,inanimate,4,509633,30,4.43333333333,5,1.08576649833,1,5,30,4.4,5,0.75718777944,3,5,30,4.53333333333,5,0.80553639824,2,5,30,3.73333333333,3,1.28927197372,2,7,578.48,532,161.27489988629145,362,914,25
laž,Nc,f,inanimate,3,61891,30,3.63333333333,4,1.44875425414,1,5,30,4.3,5,0.936304793679,1,5,30,3.53333333333,3,1.35973853696,1,5,30,4.7,4,1.75404294892,2,10,581.6521739130435,547,145.78864174976425,416,1015,23
svrhovitost,Nc,f,inanimate,11,960,30,2.76666666667,2,1.256538455,1,5,30,2.8,3,1.13724814062,1,5,30,2.3,2.5,1.00498756211,1,4,29,11.6896551724,11,2.80521003302,6,18,1033.6538461538462,869,602.2083986334095,468,3311,26
rame,Nc,n,inanimate,4,46541,30,4.76666666667,5,0.882546819658,1,5,30,3.86666666667,4,0.921351664072,2,5,30,5,5,0,5,5,30,4.86666666667,4,1.92757763931,3,12,635.4642857142857,584.5,323.4637173703203,375,2222,28
izum,Nc,m,inanimate,4,12372,30,4.23333333333,5,0.919540948276,2,5,30,3.16666666667,3,0.96896279025,1,5,30,4.23333333333,5,0.919540948276,2,5,30,7.9,7.5,2.56059888828,4,14,659.76,615,199.39330480234287,428,1402,25
oblutak,Nc,m,inanimate,7,1066,30,3.03333333333,3,1.64282953738,1,5,30,1.76666666667,2,0.955103252126,1,5,28,3.53571428571,4,1.32239347011,1,5,28,10.3571428571,10,4.09890478154,3,20,769.1851851851852,776,251.1014255752562,391,1581,27
okosnica,Nc,f,inanimate,8,7900,30,2.73333333333,3,1.18133634311,1,5,30,1.76666666667,1.5,0.919540948276,1,4,29,2.37931034483,2,1.06394818073,1,5,29,12.5172413793,12,2.56798176026,9,18,808.1739130434783,714,329.26828687725606,506,1944,23
izlika,Nc,f,inanimate,6,6647,30,3.06666666667,3,1.12348663642,1,5,30,3.6,4,0.952190457139,2,5,30,2.8,3,1.22202018532,1,5,30,8.9,9,2.90229794014,4,16,650.8,640,163.98347267436688,368,1026,30
skladište,Nc,n,inanimate,9,27168,30,4.5,5,1.05672449894,1,5,30,3.33333333333,3.5,1.1352924244,1,5,30,4.66666666667,5,0.596284794,3,5,30,7.1,7,2.72457947826,3,16,583.0322580645161,525,180.36564415486075,410,1314,31
roditelj,Nc,m,animate,8,294387,30,4.63333333333,5,1.01598337694,1,5,30,4.5,5,0.991631652043,1,5,30,4.86666666667,5,0.561743318212,2,5,30,4.83333333333,4,3.20503076775,2,20,540.5833333333334,534,96.92844364997201,367,737,24
otprema,Nc,f,inanimate,7,1894,30,2.96666666667,3,1.07960898271,1,5,30,2,2,1.09544511501,1,5,28,2.57142857143,3,1.20796675181,1,5,28,12.1428571429,12,2.38618472693,7,18,760.5909090909091,622,362.34128336101264,457,1750,22
svijeća,Nc,f,inanimate,7,27791,30,4.83333333333,5,0.636832439151,2,5,30,3.36666666667,3.5,1.07960898271,1,5,30,4.96666666667,5,0.179505493571,4,5,30,5.1,5,2.74893918934,2,18,525.4285714285714,511.5,79.24805340356296,333,702,28
truba,Nc,f,inanimate,5,6965,30,4.76666666667,5,0.667499479817,2,5,30,2.63333333333,3,1.13968806649,1,5,30,4.93333333333,5,0.359010987142,3,5,30,5.53333333333,5,2.06128331117,3,10,643.3333333333334,564.5,272.31114982468233,363,1502,24
odbor,Nc,m,animate,5,214397,30,3.66666666667,4,1.192569588,2,5,30,2.46666666667,2,1.05619863452,1,5,30,3.6,4,1.08320512062,1,5,30,10.3333333333,11,2.54732975661,5,15,613.78125,551,268.1936871565868,342,1919,32
tjesnac,Nc,m,inanimate,7,1890,30,3.7,4,1.44106442141,1,5,30,2,2,0.930949336251,1,4,30,3.8,4,0.945163125251,2,5,30,10.9333333333,10.5,2.74388208363,5,18,738.4347826086956,695,183.28909754983357,532,1193,23
ulegnuće,Nc,n,inanimate,8,318,30,3.76666666667,4,0.955103252126,1,5,30,2.1,2,1.07548438699,1,5,30,3.73333333333,4,1.3646326327,1,5,30,11.1333333333,12,3.33399993335,4,18,850.5,728,400.89860373439876,448,2248,22
skupština,Nc,f,inanimate,9,131871,30,4.3,5,0.936304793679,2,5,30,2.76666666667,2.5,1.14552268516,1,5,30,4.13333333333,4,0.845905169363,2,5,30,10.2666666667,10,2.36549266656,5,16,615.1785714285714,547,192.1033775651997,425,1223,28
